台番号,G数,差枚,BB,RB,合成確率,BB確率,RB確率,date,hall_name,machine_name
1086,"5,599",+421,25,11.0,1/155.5,1/224.0,1/509.0,2024-05-03,EXA_FIRST,マイジャグラーV
1087,"9,384",+524,29,43.0,1/130.3,1/323.6,1/218.2,2024-05-03,EXA_FIRST,マイジャグラーV
1088,"6,642","-1,359",18,20.0,1/174.8,1/369.0,1/332.1,2024-05-03,EXA_FIRST,マイジャグラーV
1089,"5,115",+456,21,14.0,1/146.1,1/243.6,1/365.4,2024-05-03,EXA_FIRST,マイジャグラーV
1090,"7,344","+2,176",29,33.0,1/118.5,1/253.2,1/222.5,2024-05-03,EXA_FIRST,マイジャグラーV
1091,"7,323",-912,23,18.0,1/178.6,1/318.4,1/406.8,2024-05-03,EXA_FIRST,マイジャグラーV
1092,"4,001","-1,500",11,7.0,1/222.3,1/363.7,1/571.6,2024-05-03,EXA_FIRST,マイジャグラーV
1093,"8,245","+3,918",42,40.0,1/100.5,1/196.3,1/206.1,2024-05-03,EXA_FIRST,マイジャグラーV
1094,"3,865",-768,14,6.0,1/193.2,1/276.1,1/644.2,2024-05-03,EXA_FIRST,マイジャグラーV
1095,"8,718","+5,029",44,38.0,1/106.3,1/198.1,1/229.4,2024-05-03,EXA_FIRST,マイジャグラーV
1096,"3,310",-909,11,4.0,1/220.7,1/300.9,1/827.5,2024-05-03,EXA_FIRST,マイジャグラーV
1097,"7,436","+3,047",41,20.0,1/121.9,1/181.4,1/371.8,2024-05-03,EXA_FIRST,マイジャグラーV
1098,"3,845",-838,11,12.0,1/167.2,1/349.5,1/320.4,2024-05-03,EXA_FIRST,マイジャグラーV
1099,"5,512",+226,22,15.0,1/149.0,1/250.5,1/367.5,2024-05-03,EXA_FIRST,マイジャグラーV
1001,"8,802",-547,30,24.0,1/163.0,1/293.4,1/366.8,2024-05-04,EXA_FIRST,マイジャグラーV
1002,"7,093","+1,324",29,21.0,1/141.9,1/244.6,1/337.8,2024-05-04,EXA_FIRST,マイジャグラーV
1003,"7,080","+1,006",28,23.0,1/138.8,1/252.9,1/307.8,2024-05-04,EXA_FIRST,マイジャグラーV
1004,"6,365",+444,26,20.0,1/138.4,1/244.8,1/318.2,2024-05-04,EXA_FIRST,マイジャグラーV
1005,"6,112",-171,24,15.0,1/156.7,1/254.7,1/407.5,2024-05-04,EXA_FIRST,マイジャグラーV
1006,"7,029",-468,25,22.0,1/149.6,1/281.2,1/319.5,2024-05-04,EXA_FIRST,マイジャグラーV
1007,"5,712",+371,24,14.0,1/150.3,1/238.0,1/408.0,2024-05-04,EXA_FIRST,マイジャグラーV
1008,"2,243","-1,853",3,3.0,1/373.8,1/747.7,1/747.7,2024-05-04,EXA_FIRST,マイジャグラーV
1009,"4,811",-994,13,12.0,1/192.4,1/370.1,1/400.9,2024-05-04,EXA_FIRST,マイジャグラーV
1010,"6,540",-350,24,16.0,1/163.5,1/272.5,1/408.8,2024-05-04,EXA_FIRST,マイジャグラーV
1011,"8,423",+335,32,27.0,1/142.8,1/263.2,1/312.0,2024-05-04,EXA_FIRST,マイジャグラーV
1012,"5,260","-1,465",12,15.0,1/194.8,1/438.3,1/350.7,2024-05-04,EXA_FIRST,マイジャグラーV
1013,"4,815",-662,17,6.0,1/209.3,1/283.2,1/802.5,2024-05-04,EXA_FIRST,マイジャグラーV
1014,"6,703",+285,28,14.0,1/159.6,1/239.4,1/478.8,2024-05-04,EXA_FIRST,マイジャグラーV
1015,"4,354","-1,018",12,10.0,1/197.9,1/362.8,1/435.4,2024-05-04,EXA_FIRST,マイジャグラーV
1016,"7,315","-1,559",20,22.0,1/174.2,1/365.8,1/332.5,2024-05-04,EXA_FIRST,マイジャグラーV
1017,"5,096","-1,818",13,12.0,1/203.8,1/392.0,1/424.7,2024-05-04,EXA_FIRST,マイジャグラーV
1018,"8,041","+1,594",33,24.0,1/141.1,1/243.7,1/335.0,2024-05-04,EXA_FIRST,マイジャグラーV
1019,"5,985",-582,20,16.0,1/166.2,1/299.2,1/374.1,2024-05-04,EXA_FIRST,マイジャグラーV
1020,"4,522","-1,500",14,8.0,1/205.5,1/323.0,1/565.2,2024-05-04,EXA_FIRST,マイジャグラーV
1021,"8,023",+676,34,24.0,1/138.3,1/236.0,1/334.3,2024-05-04,EXA_FIRST,マイジャグラーV
1022,"9,646","+2,303",47,28.0,1/128.6,1/205.2,1/344.5,2024-05-04,EXA_FIRST,マイジャグラーV
1023,"3,472",+38,15,5.0,1/173.6,1/231.5,1/694.4,2024-05-04,EXA_FIRST,マイジャグラーV
1024,"5,311",-691,17,18.0,1/151.7,1/312.4,1/295.1,2024-05-04,EXA_FIRST,マイジャグラーV
1025,"4,181","-1,229",11,9.0,1/209.1,1/380.1,1/464.6,2024-05-04,EXA_FIRST,マイジャグラーV
1026,"8,229","+1,826",35,29.0,1/128.6,1/235.1,1/283.8,2024-05-04,EXA_FIRST,マイジャグラーV
1027,"5,046",-926,18,7.0,1/201.8,1/280.3,1/720.9,2024-05-04,EXA_FIRST,マイジャグラーV
1028,"6,183",-503,19,23.0,1/147.2,1/325.4,1/268.8,2024-05-04,EXA_FIRST,マイジャグラーV
1029,"8,147","+1,512",34,24.0,1/140.5,1/239.6,1/339.5,2024-05-04,EXA_FIRST,マイジャグラーV
1030,"6,299","+2,709",34,20.0,1/116.6,1/185.3,1/314.9,2024-05-04,EXA_FIRST,マイジャグラーV
1031,"5,057",-132,21,9.0,1/168.6,1/240.8,1/561.9,2024-05-04,EXA_FIRST,マイジャグラーV
1032,"7,272",-794,23,25.0,1/151.5,1/316.2,1/290.9,2024-05-04,EXA_FIRST,マイジャグラーV
1033,"7,746","-1,135",24,23.0,1/164.8,1/322.8,1/336.8,2024-05-04,EXA_FIRST,マイジャグラーV
1034,"8,041",+909,35,24.0,1/136.3,1/229.7,1/335.0,2024-05-04,EXA_FIRST,マイジャグラーV
1035,"2,045",-597,7,3.0,1/204.5,1/292.1,1/681.7,2024-05-04,EXA_FIRST,マイジャグラーV
1036,"6,614","+1,735",34,16.0,1/132.3,1/194.5,1/413.4,2024-05-04,EXA_FIRST,マイジャグラーV
1037,"8,085","+3,141",34,37.0,1/113.9,1/237.8,1/218.5,2024-05-04,EXA_FIRST,マイジャグラーV
1038,"7,244",+476,28,22.0,1/144.9,1/258.7,1/329.3,2024-05-04,EXA_FIRST,マイジャグラーV
1039,"4,927",-526,17,12.0,1/169.9,1/289.8,1/410.6,2024-05-04,EXA_FIRST,マイジャグラーV
1040,"6,899","-1,535",19,20.0,1/176.9,1/363.1,1/344.9,2024-05-04,EXA_FIRST,マイジャグラーV
1041,"5,988",-959,20,13.0,1/181.5,1/299.4,1/460.6,2024-05-04,EXA_FIRST,マイジャグラーV
1042,"7,778",-515,28,21.0,1/158.7,1/277.8,1/370.4,2024-05-04,EXA_FIRST,マイジャグラーV
1043,"5,435",-56,23,11.0,1/159.9,1/236.3,1/494.1,2024-05-04,EXA_FIRST,マイジャグラーV
1044,"2,950","-1,018",8,5.0,1/226.9,1/368.8,1/590.0,2024-05-04,EXA_FIRST,マイジャグラーV
1045,"9,443","+3,047",39,45.0,1/112.4,1/242.1,1/209.8,2024-05-04,EXA_FIRST,マイジャグラーV
1046,"6,484",+209,29,13.0,1/154.4,1/223.6,1/498.8,2024-05-04,EXA_FIRST,マイジャグラーV
1047,"9,062","+3,188",39,43.0,1/110.5,1/232.4,1/210.7,2024-05-04,EXA_FIRST,マイジャグラーV
1048,"9,107",+324,32,33.0,1/140.1,1/284.6,1/276.0,2024-05-04,EXA_FIRST,マイジャグラーV
1049,"6,401",-168,23,17.0,1/160.0,1/278.3,1/376.5,2024-05-04,EXA_FIRST,マイジャグラーV
1050,"7,096","+1,615",32,23.0,1/129.0,1/221.8,1/308.5,2024-05-04,EXA_FIRST,マイジャグラーV
1069,"8,780","+3,094",42,28.0,1/125.4,1/209.0,1/313.6,2024-05-04,EXA_FIRST,マイジャグラーV
1070,"5,337","-1,888",12,18.0,1/177.9,1/444.8,1/296.5,2024-05-04,EXA_FIRST,マイジャグラーV
1071,"8,508",+959,34,28.0,1/137.2,1/250.2,1/303.9,2024-05-04,EXA_FIRST,マイジャグラーV
1072,"5,126","-1,876",14,9.0,1/222.9,1/366.1,1/569.6,2024-05-04,EXA_FIRST,マイジャグラーV
1073,"7,697","-1,276",21,25.0,1/167.3,1/366.5,1/307.9,2024-05-04,EXA_FIRST,マイジャグラーV
1074,"2,926",-818,8,8.0,1/182.9,1/365.8,1/365.8,2024-05-04,EXA_FIRST,マイジャグラーV
1075,"7,539","+2,479",34,34.0,1/110.9,1/221.7,1/221.7,2024-05-04,EXA_FIRST,マイジャグラーV
1076,"4,333","-1,265",14,6.0,1/216.7,1/309.5,1/722.2,2024-05-04,EXA_FIRST,マイジャグラーV
1077,"7,477",-382,25,26.0,1/146.6,1/299.1,1/287.6,2024-05-04,EXA_FIRST,マイジャグラーV
1078,"4,493","-1,218",13,10.0,1/195.3,1/345.6,1/449.3,2024-05-04,EXA_FIRST,マイジャグラーV
1079,"5,863",+279,23,18.0,1/143.0,1/254.9,1/325.7,2024-05-04,EXA_FIRST,マイジャグラーV
1080,"8,909","+1,735",35,39.0,1/120.4,1/254.5,1/228.4,2024-05-04,EXA_FIRST,マイジャグラーV
1081,"3,609","-1,135",11,5.0,1/225.6,1/328.1,1/721.8,2024-05-04,EXA_FIRST,マイジャグラーV
1082,"9,009",-450,30,29.0,1/152.7,1/300.3,1/310.7,2024-05-04,EXA_FIRST,マイジャグラーV
1083,"6,537",+65,24,21.0,1/145.3,1/272.4,1/311.3,2024-05-04,EXA_FIRST,マイジャグラーV
1084,"6,199",+394,25,18.0,1/144.2,1/248.0,1/344.4,2024-05-04,EXA_FIRST,マイジャグラーV
1085,"7,884",+335,29,28.0,1/138.3,1/271.9,1/281.6,2024-05-04,EXA_FIRST,マイジャグラーV
1086,"2,293","-1,794",3,5.0,1/286.6,1/764.3,1/458.6,2024-05-04,EXA_FIRST,マイジャグラーV
1087,"6,920",+347,25,21.0,1/150.4,1/276.8,1/329.5,2024-05-04,EXA_FIRST,マイジャグラーV
1088,"6,107","+1,703",31,14.0,1/135.7,1/197.0,1/436.2,2024-05-04,EXA_FIRST,マイジャグラーV
1089,"8,006",-629,26,25.0,1/157.0,1/307.9,1/320.2,2024-05-04,EXA_FIRST,マイジャグラーV
1090,"4,785","-1,653",12,10.0,1/217.5,1/398.8,1/478.5,2024-05-04,EXA_FIRST,マイジャグラーV
1091,"3,371","-1,688",8,0.0,1/421.4,1/421.4,1/0.0,2024-05-04,EXA_FIRST,マイジャグラーV
1092,"6,809","+1,041",28,21.0,1/139.0,1/243.2,1/324.2,2024-05-04,EXA_FIRST,マイジャグラーV
1093,"4,758","-1,418",11,15.0,1/183.0,1/432.5,1/317.2,2024-05-04,EXA_FIRST,マイジャグラーV
1094,"9,326","+4,015",46,35.0,1/115.1,1/202.7,1/266.5,2024-05-04,EXA_FIRST,マイジャグラーV
1095,"9,320","+3,541",44,36.0,1/116.5,1/211.8,1/258.9,2024-05-04,EXA_FIRST,マイジャグラーV
1096,"8,051",+712,29,27.0,1/143.8,1/277.6,1/298.2,2024-05-04,EXA_FIRST,マイジャグラーV
1097,"4,420","-1,347",12,11.0,1/192.2,1/368.3,1/401.8,2024-05-04,EXA_FIRST,マイジャグラーV
1098,"5,502",-97,21,15.0,1/152.8,1/262.0,1/366.8,2024-05-04,EXA_FIRST,マイジャグラーV
1099,"3,832","-1,335",12,5.0,1/225.4,1/319.3,1/766.4,2024-05-04,EXA_FIRST,マイジャグラーV
1001,"7,897","+1,371",35,15.0,1/157.9,1/225.6,1/526.5,2024-05-05,EXA_FIRST,マイジャグラーV
1002,"5,562","-1,959",13,17.0,1/185.4,1/427.8,1/327.2,2024-05-05,EXA_FIRST,マイジャグラーV
1003,"6,539",+594,28,16.0,1/148.6,1/233.5,1/408.7,2024-05-05,EXA_FIRST,マイジャグラーV
1004,"6,860",+209,23,23.0,1/149.1,1/298.3,1/298.3,2024-05-05,EXA_FIRST,マイジャグラーV
1005,"5,044",-662,19,7.0,1/194.0,1/265.5,1/720.6,2024-05-05,EXA_FIRST,マイジャグラーV
1006,"6,968",-559,19,26.0,1/154.8,1/366.7,1/268.0,2024-05-05,EXA_FIRST,マイジャグラーV
1007,"7,695",+782,30,23.0,1/145.2,1/256.5,1/334.6,2024-05-05,EXA_FIRST,マイジャグラーV
1008,"8,393",+547,32,32.0,1/131.1,1/262.3,1/262.3,2024-05-05,EXA_FIRST,マイジャグラーV
1009,"9,521","+4,500",49,34.0,1/114.7,1/194.3,1/280.0,2024-05-05,EXA_FIRST,マイジャグラーV
1010,"7,238",-568,24,20.0,1/164.5,1/301.6,1/361.9,2024-05-05,EXA_FIRST,マイジャグラーV
1011,"8,708","+2,585",42,31.0,1/119.3,1/207.3,1/280.9,2024-05-05,EXA_FIRST,マイジャグラーV
1012,"6,688",-679,22,20.0,1/159.2,1/304.0,1/334.4,2024-05-05,EXA_FIRST,マイジャグラーV
1013,"7,598",+653,30,27.0,1/133.3,1/253.3,1/281.4,2024-05-05,EXA_FIRST,マイジャグラーV
1014,"7,701",+326,32,19.0,1/151.0,1/240.7,1/405.3,2024-05-05,EXA_FIRST,マイジャグラーV
1015,"8,803",-285,23,45.0,1/129.5,1/382.7,1/195.6,2024-05-05,EXA_FIRST,マイジャグラーV
1016,"7,597","-1,488",20,29.0,1/155.0,1/379.9,1/262.0,2024-05-05,EXA_FIRST,マイジャグラーV
1017,"5,523","-1,629",14,12.0,1/212.4,1/394.5,1/460.2,2024-05-05,EXA_FIRST,マイジャグラーV
1018,"6,684",-315,22,21.0,1/155.4,1/303.8,1/318.3,2024-05-05,EXA_FIRST,マイジャグラーV
1019,"7,679",-379,25,26.0,1/150.6,1/307.2,1/295.3,2024-05-05,EXA_FIRST,マイジャグラーV
1020,"7,757",+297,28,28.0,1/138.5,1/277.0,1/277.0,2024-05-05,EXA_FIRST,マイジャグラーV
1021,"6,624","-1,700",20,15.0,1/189.3,1/331.2,1/441.6,2024-05-05,EXA_FIRST,マイジャグラーV
1022,"8,603",-500,29,28.0,1/150.9,1/296.7,1/307.2,2024-05-05,EXA_FIRST,マイジャグラーV
1023,"9,502","+3,988",44,36.0,1/118.8,1/216.0,1/263.9,2024-05-05,EXA_FIRST,マイジャグラーV
1024,"6,998",+347,28,16.0,1/159.0,1/249.9,1/437.4,2024-05-05,EXA_FIRST,マイジャグラーV
1025,"7,451","+2,074",31,32.0,1/118.3,1/240.4,1/232.8,2024-05-05,EXA_FIRST,マイジャグラーV
1026,"5,518","-2,356",14,12.0,1/212.2,1/394.1,1/459.8,2024-05-05,EXA_FIRST,マイジャグラーV
1027,"8,191",-53,28,32.0,1/136.5,1/292.5,1/256.0,2024-05-05,EXA_FIRST,マイジャグラーV
1028,"5,226","-1,841",13,12.0,1/209.0,1/402.0,1/435.5,2024-05-05,EXA_FIRST,マイジャグラーV
1029,"8,335","+1,526",37,27.0,1/130.2,1/225.3,1/308.7,2024-05-05,EXA_FIRST,マイジャグラーV
1030,"6,467",-391,23,18.0,1/157.7,1/281.2,1/359.3,2024-05-05,EXA_FIRST,マイジャグラーV
1031,"7,818","+1,703",34,26.0,1/130.3,1/229.9,1/300.7,2024-05-05,EXA_FIRST,マイジャグラーV
1032,"7,543","+2,391",39,18.0,1/132.3,1/193.4,1/419.1,2024-05-05,EXA_FIRST,マイジャグラーV
1033,"8,099",+679,29,34.0,1/128.6,1/279.3,1/238.2,2024-05-05,EXA_FIRST,マイジャグラーV
1034,"6,751","-2,074",21,11.0,1/211.0,1/321.5,1/613.7,2024-05-05,EXA_FIRST,マイジャグラーV
1035,"8,426","+2,741",36,33.0,1/122.1,1/234.1,1/255.3,2024-05-05,EXA_FIRST,マイジャグラーV
1036,"8,812","+6,444",55,39.0,1/93.7,1/160.2,1/225.9,2024-05-05,EXA_FIRST,マイジャグラーV
1037,"4,797","-1,924",14,6.0,1/239.8,1/342.6,1/799.5,2024-05-05,EXA_FIRST,マイジャグラーV
1038,"8,792","+2,479",38,36.0,1/118.8,1/231.4,1/244.2,2024-05-05,EXA_FIRST,マイジャグラーV
1039,"7,331","+1,862",34,24.0,1/126.4,1/215.6,1/305.5,2024-05-05,EXA_FIRST,マイジャグラーV
1040,"8,387","+2,903",41,28.0,1/121.6,1/204.6,1/299.5,2024-05-05,EXA_FIRST,マイジャグラーV
1041,"8,285",+853,32,26.0,1/142.8,1/258.9,1/318.7,2024-05-05,EXA_FIRST,マイジャグラーV
1042,"7,283","-1,897",22,17.0,1/186.7,1/331.0,1/428.4,2024-05-05,EXA_FIRST,マイジャグラーV
1043,"6,665","-1,774",22,12.0,1/196.0,1/303.0,1/555.4,2024-05-05,EXA_FIRST,マイジャグラーV
1044,"7,937",+838,36,21.0,1/139.2,1/220.5,1/378.0,2024-05-05,EXA_FIRST,マイジャグラーV
1045,"8,284","+2,812",36,38.0,1/111.9,1/230.1,1/218.0,2024-05-05,EXA_FIRST,マイジャグラーV
1046,"6,449",+879,30,16.0,1/140.2,1/215.0,1/403.1,2024-05-05,EXA_FIRST,マイジャグラーV
1047,"8,417","+2,638",40,28.0,1/123.8,1/210.4,1/300.6,2024-05-05,EXA_FIRST,マイジャグラーV
1048,"8,566","+4,044",43,37.0,1/107.1,1/199.2,1/231.5,2024-05-05,EXA_FIRST,マイジャグラーV
1049,"7,708",+971,34,21.0,1/140.1,1/226.7,1/367.0,2024-05-05,EXA_FIRST,マイジャグラーV
1050,"8,063","-2,091",24,19.0,1/187.5,1/336.0,1/424.4,2024-05-05,EXA_FIRST,マイジャグラーV
1069,"7,252",+453,28,20.0,1/151.1,1/259.0,1/362.6,2024-05-05,EXA_FIRST,マイジャグラーV
1070,"8,194","-1,065",24,30.0,1/151.7,1/341.4,1/273.1,2024-05-05,EXA_FIRST,マイジャグラーV
1071,"7,343",-450,25,20.0,1/163.2,1/293.7,1/367.1,2024-05-05,EXA_FIRST,マイジャグラーV
1072,"7,003","+1,582",30,26.0,1/125.1,1/233.4,1/269.3,2024-05-05,EXA_FIRST,マイジャグラーV
1073,"6,519","-1,006",24,13.0,1/176.2,1/271.6,1/501.5,2024-05-05,EXA_FIRST,マイジャグラーV
1074,"6,019","-1,171",21,11.0,1/188.1,1/286.6,1/547.2,2024-05-05,EXA_FIRST,マイジャグラーV
1075,"7,997","+1,406",35,25.0,1/133.3,1/228.5,1/319.9,2024-05-05,EXA_FIRST,マイジャグラーV
1076,"9,382","+4,456",48,35.0,1/113.0,1/195.5,1/268.1,2024-05-05,EXA_FIRST,マイジャグラーV
1077,"8,257","+1,018",27,37.0,1/129.0,1/305.8,1/223.2,2024-05-05,EXA_FIRST,マイジャグラーV
1078,"8,042","+2,691",39,22.0,1/131.8,1/206.2,1/365.5,2024-05-05,EXA_FIRST,マイジャグラーV
1079,"7,176","+2,232",35,25.0,1/119.6,1/205.0,1/287.0,2024-05-05,EXA_FIRST,マイジャグラーV
1080,"8,569","-1,571",28,22.0,1/171.4,1/306.0,1/389.5,2024-05-05,EXA_FIRST,マイジャグラーV
1081,"6,814","+2,268",36,14.0,1/136.3,1/189.3,1/486.7,2024-05-05,EXA_FIRST,マイジャグラーV
1082,"6,160","-1,618",20,9.0,1/212.4,1/308.0,1/684.4,2024-05-05,EXA_FIRST,マイジャグラーV
1083,"7,525",-85,24,27.0,1/147.5,1/313.5,1/278.7,2024-05-05,EXA_FIRST,マイジャグラーV
1084,"8,611","+4,162",50,26.0,1/113.3,1/172.2,1/331.2,2024-05-05,EXA_FIRST,マイジャグラーV
1085,"7,251",+935,29,23.0,1/139.4,1/250.0,1/315.3,2024-05-05,EXA_FIRST,マイジャグラーV
1086,"8,799","+4,191",42,38.0,1/110.0,1/209.5,1/231.6,2024-05-05,EXA_FIRST,マイジャグラーV
1087,"8,478",-526,32,15.0,1/180.4,1/264.9,1/565.2,2024-05-05,EXA_FIRST,マイジャグラーV
1088,"7,384",-597,26,20.0,1/160.5,1/284.0,1/369.2,2024-05-05,EXA_FIRST,マイジャグラーV
1089,"7,630","+2,038",37,21.0,1/131.6,1/206.2,1/363.3,2024-05-05,EXA_FIRST,マイジャグラーV
1090,"9,244","+3,165",41,40.0,1/114.1,1/225.5,1/231.1,2024-05-05,EXA_FIRST,マイジャグラーV
1091,"8,703","+1,735",34,32.0,1/131.9,1/256.0,1/272.0,2024-05-05,EXA_FIRST,マイジャグラーV
1092,"7,971",+6,30,22.0,1/153.3,1/265.7,1/362.3,2024-05-05,EXA_FIRST,マイジャグラーV
1093,"6,047",-21,24,14.0,1/159.1,1/252.0,1/431.9,2024-05-05,EXA_FIRST,マイジャグラーV
1094,"8,188","+3,447",39,35.0,1/110.6,1/209.9,1/233.9,2024-05-05,EXA_FIRST,マイジャグラーV
1095,"7,236",-100,22,31.0,1/136.5,1/328.9,1/233.4,2024-05-05,EXA_FIRST,マイジャグラーV
1096,"7,723",-756,24,27.0,1/151.4,1/321.8,1/286.0,2024-05-05,EXA_FIRST,マイジャグラーV
1097,"4,658","-1,653",12,9.0,1/221.8,1/388.2,1/517.6,2024-05-05,EXA_FIRST,マイジャグラーV
1098,"8,415",-53,30,27.0,1/147.6,1/280.5,1/311.7,2024-05-05,EXA_FIRST,マイジャグラーV
1099,"9,035",-441,28,37.0,1/139.0,1/322.7,1/244.2,2024-05-05,EXA_FIRST,マイジャグラーV
1001,"5,590","-2,374",11,17.0,1/199.6,1/508.2,1/328.8,2024-05-06,EXA_FIRST,マイジャグラーV
1002,"6,646",-959,24,13.0,1/179.6,1/276.9,1/511.2,2024-05-06,EXA_FIRST,マイジャグラーV
1003,"3,458","-1,688",9,3.0,1/288.2,1/384.2,1/1152.7,2024-05-06,EXA_FIRST,マイジャグラーV
1004,"8,587",-732,31,20.0,1/168.4,1/277.0,1/429.4,2024-05-06,EXA_FIRST,マイジャグラーV
1005,"5,708",+115,23,12.0,1/163.1,1/248.2,1/475.7,2024-05-06,EXA_FIRST,マイジャグラーV
1006,"9,342","+2,585",37,40.0,1/121.3,1/252.5,1/233.6,2024-05-06,EXA_FIRST,マイジャグラーV
1007,"3,733","-1,218",11,8.0,1/196.5,1/339.4,1/466.6,2024-05-06,EXA_FIRST,マイジャグラーV
1008,"5,166",-226,18,16.0,1/151.9,1/287.0,1/322.9,2024-05-06,EXA_FIRST,マイジャグラーV
1009,"9,164","+3,588",44,36.0,1/114.5,1/208.3,1/254.6,2024-05-06,EXA_FIRST,マイジャグラーV
1010,"5,682","-1,359",16,18.0,1/167.1,1/355.1,1/315.7,2024-05-06,EXA_FIRST,マイジャグラーV
1011,"6,791","+1,182",31,20.0,1/133.2,1/219.1,1/339.6,2024-05-06,EXA_FIRST,マイジャグラーV
1012,"4,293",+959,20,12.0,1/134.2,1/214.7,1/357.8,2024-05-06,EXA_FIRST,マイジャグラーV
1013,"6,855",+147,28,16.0,1/155.8,1/244.8,1/428.4,2024-05-06,EXA_FIRST,マイジャグラーV
1014,"3,802","-1,418",9,9.0,1/211.2,1/422.4,1/422.4,2024-05-06,EXA_FIRST,マイジャグラーV
1015,"9,074","+3,165",37,48.0,1/106.8,1/245.2,1/189.0,2024-05-06,EXA_FIRST,マイジャグラーV
1016,"8,601","+2,903",40,33.0,1/117.8,1/215.0,1/260.6,2024-05-06,EXA_FIRST,マイジャグラーV
1017,"6,529",-994,19,23.0,1/155.5,1/343.6,1/283.9,2024-05-06,EXA_FIRST,マイジャグラーV
1018,"7,121","+1,171",32,16.0,1/148.4,1/222.5,1/445.1,2024-05-06,EXA_FIRST,マイジャグラーV
1019,"7,390","+1,121",31,24.0,1/134.4,1/238.4,1/307.9,2024-05-06,EXA_FIRST,マイジャグラーV
1020,"7,869","+3,424",41,26.0,1/117.4,1/191.9,1/302.7,2024-05-06,EXA_FIRST,マイジャグラーV
1021,"6,437",-503,24,14.0,1/169.4,1/268.2,1/459.8,2024-05-06,EXA_FIRST,マイジャグラーV
1022,"5,055",-768,17,12.0,1/174.3,1/297.4,1/421.2,2024-05-06,EXA_FIRST,マイジャグラーV
1023,"3,148","-1,876",6,3.0,1/349.8,1/524.7,1/1049.3,2024-05-06,EXA_FIRST,マイジャグラーV
1024,"6,446",+303,24,19.0,1/149.9,1/268.6,1/339.3,2024-05-06,EXA_FIRST,マイジャグラーV
1025,"9,290","+4,015",45,36.0,1/114.7,1/206.4,1/258.1,2024-05-06,EXA_FIRST,マイジャグラーV
1026,"5,177",-429,17,13.0,1/172.6,1/304.5,1/398.2,2024-05-06,EXA_FIRST,マイジャグラーV
1027,"6,802","+1,171",24,33.0,1/119.3,1/283.4,1/206.1,2024-05-06,EXA_FIRST,マイジャグラーV
1028,"6,291",+697,27,15.0,1/149.8,1/233.0,1/419.4,2024-05-06,EXA_FIRST,マイジャグラーV
1029,"2,937",-838,9,5.0,1/209.8,1/326.3,1/587.4,2024-05-06,EXA_FIRST,マイジャグラーV
1030,"6,144","-1,147",16,23.0,1/157.5,1/384.0,1/267.1,2024-05-06,EXA_FIRST,マイジャグラーV
1031,"4,955","-2,426",9,12.0,1/236.0,1/550.6,1/412.9,2024-05-06,EXA_FIRST,マイジャグラーV
1032,"6,408",+738,29,16.0,1/142.4,1/221.0,1/400.5,2024-05-06,EXA_FIRST,マイジャグラーV
1033,"6,827","+1,297",30,20.0,1/136.5,1/227.6,1/341.4,2024-05-06,EXA_FIRST,マイジャグラーV
1034,"7,947","+2,903",40,25.0,1/122.3,1/198.7,1/317.9,2024-05-06,EXA_FIRST,マイジャグラーV
1035,"6,834",-971,22,19.0,1/166.7,1/310.6,1/359.7,2024-05-06,EXA_FIRST,マイジャグラーV
1036,"3,398","-1,182",9,8.0,1/199.9,1/377.6,1/424.8,2024-05-06,EXA_FIRST,マイジャグラーV
1037,"7,979",-629,24,31.0,1/145.1,1/332.5,1/257.4,2024-05-06,EXA_FIRST,マイジャグラーV
1038,"3,503",-409,13,6.0,1/184.4,1/269.5,1/583.8,2024-05-06,EXA_FIRST,マイジャグラーV
1039,"6,612",-135,23,20.0,1/153.8,1/287.5,1/330.6,2024-05-06,EXA_FIRST,マイジャグラーV
1040,"3,308",-947,8,8.0,1/206.8,1/413.5,1/413.5,2024-05-06,EXA_FIRST,マイジャグラーV
1041,"5,181",+426,23,12.0,1/148.0,1/225.3,1/431.8,2024-05-06,EXA_FIRST,マイジャグラーV
1042,"5,222","-1,618",14,13.0,1/193.4,1/373.0,1/401.7,2024-05-06,EXA_FIRST,マイジャグラーV
1043,"6,440","-1,147",21,16.0,1/174.1,1/306.7,1/402.5,2024-05-06,EXA_FIRST,マイジャグラーV
1044,"7,762","+1,324",30,29.0,1/131.6,1/258.7,1/267.7,2024-05-06,EXA_FIRST,マイジャグラーV
1045,"8,645",+791,31,36.0,1/129.0,1/278.9,1/240.1,2024-05-06,EXA_FIRST,マイジャグラーV
1046,"4,585","-1,206",14,10.0,1/191.0,1/327.5,1/458.5,2024-05-06,EXA_FIRST,マイジャグラーV
1047,"4,014","-1,512",11,7.0,1/223.0,1/364.9,1/573.4,2024-05-06,EXA_FIRST,マイジャグラーV
1048,"8,561","+1,618",34,33.0,1/127.8,1/251.8,1/259.4,2024-05-06,EXA_FIRST,マイジャグラーV
1049,"6,746",-26,26,15.0,1/164.5,1/259.5,1/449.7,2024-05-06,EXA_FIRST,マイジャグラーV
1050,"5,469",+38,22,15.0,1/147.8,1/248.6,1/364.6,2024-05-06,EXA_FIRST,マイジャグラーV
1069,"5,561","-1,712",15,14.0,1/191.8,1/370.7,1/397.2,2024-05-06,EXA_FIRST,マイジャグラーV
1070,"8,078","+1,879",32,35.0,1/120.6,1/252.4,1/230.8,2024-05-06,EXA_FIRST,マイジャグラーV
