,,,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE,GAME,MEDALS,BB,RB,RB_RATE,TOTAL_RATE
マイジャグラーV,k,1086,3844.0,497.0,19.0,4.0,961.0,167.1,5592.0,-950.0,16.0,17.0,328.9,169.5,1828.0,-215.0,6.0,4.0,457.0,182.8,4949.0,-262.0,18.0,13.0,380.7,159.6,6259.0,538.0,25.0,25.0,250.4,125.2,6251.0,15.0,27.0,11.0,568.3,164.5,5299.0,462.0,25.0,9.0,588.8,155.9,7680.0,18.0,28.0,21.0,365.7,156.7,4187.0,-276.0,17.0,9.0,465.2,161.0,836.0,-279.0,2.0,2.0,418.0,209.0,6265.0,2656.0,31.0,22.0,284.8,118.2,7781.0,1085.0,35.0,19.0,409.5,144.1,7035.0,-359.0,24.0,26.0,270.6,140.7,3390.0,-1418.0,8.0,9.0,376.7,199.4,2686.0,-921.0,7.0,6.0,447.7,206.6,8984.0,74.0,31.0,38.0,236.4,130.2,6034.0,-79.0,23.0,16.0,377.1,154.7,5323.0,-2038.0,11.0,15.0,354.9,204.7,5360.0,597.0,22.0,18.0,297.8,134.0,5385.0,-374.0,19.0,14.0,384.6,163.2,2901.0,179.0,12.0,10.0,290.1,131.9,7170.0,1782.0,30.0,25.0,286.8,130.4,3060.0,526.0,14.0,8.0,382.5,139.1,3560.0,-632.0,12.0,9.0,395.6,169.5,2465.0,579.0,11.0,7.0,352.1,136.9,806.0,-232.0,2.0,2.0,403.0,201.5,5214.0,-491.0,19.0,12.0,434.5,168.2,7697.0,674.0,34.0,19.0,405.1,145.2,4108.0,-585.0,14.0,13.0,316.0,152.1,8219.0,-9.0,27.0,35.0,234.8,132.6
マイジャグラーV,k,1087,4144.0,1347.0,22.0,11.0,376.7,125.6,7770.0,2056.0,39.0,23.0,337.8,125.3,2162.0,-844.0,4.0,5.0,432.4,240.2,5391.0,-1006.0,16.0,16.0,336.9,168.5,1848.0,-238.0,6.0,5.0,369.6,168.0,5871.0,-126.0,22.0,17.0,345.4,150.5,8497.0,4044.0,44.0,29.0,293.0,116.4,6541.0,241.0,24.0,23.0,284.4,139.2,5193.0,-1985.0,8.0,21.0,247.3,179.1,6264.0,535.0,21.0,25.0,250.6,136.2,1828.0,91.0,8.0,4.0,457.0,152.3,2199.0,-426.0,7.0,3.0,733.0,219.9,6959.0,1794.0,32.0,21.0,331.4,131.3,3700.0,-156.0,12.0,11.0,336.4,160.9,5426.0,559.0,22.0,18.0,301.4,135.6,2096.0,-1218.0,3.0,5.0,419.2,262.0,2460.0,-1476.0,5.0,3.0,820.0,307.5,6404.0,1065.0,27.0,20.0,320.2,136.3,3214.0,291.0,15.0,7.0,459.1,146.1,6380.0,621.0,28.0,20.0,319.0,132.9,2625.0,-479.0,8.0,6.0,437.5,187.5,3147.0,-532.0,11.0,6.0,524.5,185.1,6179.0,888.0,26.0,21.0,294.2,131.5,409.0,-179.0,1.0,0.0,0.0,409.0,369.0,-326.0,0.0,1.0,369.0,369.0,8527.0,1738.0,40.0,25.0,341.1,131.2,4942.0,-50.0,19.0,10.0,494.2,170.4,7302.0,-582.0,28.0,19.0,384.3,155.4,1187.0,-326.0,4.0,2.0,593.5,197.8,5403.0,-41.0,17.0,18.0,300.2,154.4
マイジャグラーV,k,1088,4121.0,-312.0,13.0,14.0,294.4,152.6,6750.0,-250.0,26.0,16.0,421.9,160.7,4993.0,359.0,23.0,9.0,554.8,156.0,4751.0,-1347.0,13.0,11.0,431.9,198.0,6439.0,50.0,23.0,20.0,322.0,149.7,4096.0,-374.0,14.0,10.0,409.6,170.7,8020.0,265.0,34.0,19.0,422.1,151.3,7256.0,1453.0,32.0,22.0,329.8,134.4,1160.0,-721.0,2.0,3.0,386.7,232.0,4252.0,521.0,17.0,13.0,327.1,141.7,5026.0,-462.0,18.0,8.0,628.2,193.3,5856.0,-2797.0,9.0,24.0,244.0,177.5,7149.0,-265.0,23.0,28.0,255.3,140.2,9066.0,2197.0,42.0,32.0,283.3,122.5,5979.0,-288.0,20.0,20.0,299.0,149.5,7361.0,-2197.0,15.0,30.0,245.4,163.6,6245.0,-350.0,22.0,22.0,283.9,141.9,3123.0,-994.0,8.0,8.0,390.4,195.2,5332.0,-994.0,19.0,12.0,444.3,172.0,1455.0,-515.0,4.0,4.0,363.8,181.9,3671.0,-797.0,11.0,11.0,333.7,166.9,7914.0,1041.0,35.0,17.0,465.5,152.2,170.0,-191.0,0.0,0.0,0.0,0.0,6652.0,476.0,28.0,19.0,350.1,141.5,7979.0,-44.0,29.0,23.0,346.9,153.4,1056.0,-197.0,4.0,0.0,0.0,264.0,1373.0,-397.0,5.0,1.0,1373.0,228.8,4722.0,-1312.0,13.0,11.0,429.3,196.8,6467.0,1735.0,30.0,24.0,269.5,119.8,6916.0,-124.0,20.0,29.0,238.5,141.1
マイジャグラーV,k,1089,4207.0,-468.0,13.0,12.0,350.6,168.3,7154.0,-138.0,27.0,16.0,447.1,166.4,5321.0,182.0,23.0,8.0,665.1,171.6,4951.0,-1253.0,13.0,13.0,380.8,190.4,5888.0,-1509.0,13.0,21.0,280.4,173.2,3682.0,-2479.0,5.0,6.0,613.7,334.7,8339.0,2126.0,40.0,21.0,397.1,136.7,6121.0,174.0,24.0,16.0,382.6,153.0,4896.0,-68.0,18.0,13.0,376.6,157.9,815.0,-562.0,1.0,1.0,815.0,407.5,2030.0,-162.0,7.0,5.0,406.0,169.2,1275.0,-821.0,2.0,3.0,425.0,255.0,8408.0,2091.0,38.0,29.0,289.9,125.5,4604.0,-785.0,14.0,14.0,328.9,164.4,1860.0,-1653.0,1.0,3.0,620.0,465.0,6822.0,-359.0,24.0,18.0,379.0,162.4,3917.0,-818.0,10.0,13.0,301.3,170.3,7129.0,79.0,21.0,31.0,230.0,137.1,6668.0,3.0,24.0,19.0,350.9,155.1,2737.0,-726.0,8.0,5.0,547.4,210.5,5030.0,-1582.0,11.0,16.0,314.4,186.3,2565.0,-1135.0,6.0,6.0,427.5,213.8,2314.0,-421.0,8.0,5.0,462.8,178.0,1288.0,326.0,6.0,3.0,429.3,143.1,1721.0,74.0,7.0,5.0,344.2,143.4,4270.0,-274.0,14.0,14.0,305.0,152.5,8472.0,4662.0,46.0,36.0,235.3,103.3,8502.0,-1347.0,21.0,33.0,257.6,157.4,759.0,-574.0,1.0,1.0,759.0,379.5,1921.0,-626.0,4.0,5.0,384.2,213.4
マイジャグラーV,k,1090,1710.0,497.0,9.0,4.0,427.5,131.5,5486.0,-1476.0,15.0,12.0,457.2,203.2,1352.0,-932.0,2.0,3.0,450.7,270.4,5365.0,406.0,24.0,10.0,536.5,157.8,6842.0,571.0,28.0,22.0,311.0,136.8,8160.0,832.0,31.0,30.0,272.0,133.8,6637.0,1312.0,26.0,29.0,228.9,120.7,3880.0,-185.0,13.0,11.0,352.7,161.7,902.0,-374.0,2.0,2.0,451.0,225.5,5372.0,138.0,20.0,18.0,298.4,141.4,1444.0,-668.0,4.0,3.0,481.3,206.3,1935.0,-644.0,5.0,7.0,276.4,161.2,7148.0,1206.0,32.0,23.0,310.8,130.0,6706.0,1724.0,30.0,21.0,319.3,131.5,5093.0,226.0,22.0,12.0,424.4,149.8,6508.0,-1053.0,22.0,15.0,433.9,175.9,1947.0,262.0,10.0,2.0,973.5,162.2,3815.0,-1862.0,9.0,8.0,476.9,224.4,1351.0,-815.0,2.0,3.0,450.3,270.2,2162.0,-285.0,7.0,4.0,540.5,196.5,5087.0,1844.0,27.0,14.0,363.4,124.1,9365.0,2303.0,40.0,38.0,246.4,120.1,1128.0,-521.0,2.0,2.0,564.0,282.0,8108.0,3565.0,43.0,28.0,289.6,114.2,5059.0,-562.0,17.0,18.0,281.1,144.5,2273.0,-1182.0,5.0,3.0,757.7,284.1,3946.0,-1065.0,11.0,6.0,657.7,232.1,6146.0,-476.0,22.0,15.0,409.7,166.1,803.0,-662.0,1.0,1.0,803.0,401.5,1837.0,479.0,10.0,5.0,367.4,122.5
マイジャグラーV,k,1091,7096.0,1826.0,33.0,22.0,322.5,129.0,5743.0,65.0,24.0,10.0,574.3,168.9,1188.0,-991.0,2.0,1.0,1188.0,396.0,7725.0,2374.0,37.0,26.0,297.1,122.6,1984.0,-56.0,9.0,3.0,661.3,165.3,6939.0,-350.0,25.0,22.0,315.4,147.6,7078.0,226.0,25.0,22.0,321.7,150.6,7117.0,-41.0,28.0,20.0,355.8,148.3,7361.0,1735.0,33.0,26.0,283.1,124.8,789.0,-515.0,1.0,2.0,394.5,263.0,5961.0,-756.0,21.0,17.0,350.6,156.9,8150.0,1429.0,30.0,38.0,214.5,119.9,2334.0,-2144.0,3.0,1.0,2334.0,583.5,5017.0,1535.0,27.0,12.0,418.1,128.6,1909.0,-274.0,5.0,5.0,381.8,190.9,2936.0,-1500.0,5.0,8.0,367.0,225.8,6004.0,900.0,27.0,16.0,375.2,139.6,5858.0,-1229.0,18.0,12.0,488.2,195.3,4896.0,182.0,19.0,14.0,349.7,148.4,963.0,-562.0,1.0,3.0,321.0,240.8,1262.0,-915.0,2.0,2.0,631.0,315.5,4348.0,-1135.0,12.0,11.0,395.3,189.0,6207.0,2341.0,30.0,22.0,282.1,119.4,1436.0,309.0,8.0,1.0,1436.0,159.6,616.0,-715.0,0.0,1.0,616.0,616.0,2018.0,-715.0,6.0,5.0,403.6,183.5,6147.0,818.0,27.0,17.0,361.6,139.7,5945.0,206.0,26.0,13.0,457.3,152.4,4083.0,450.0,17.0,14.0,291.6,131.7,7695.0,1582.0,35.0,21.0,366.4,137.4
マイジャグラーV,k,1092,2650.0,409.0,13.0,6.0,441.7,139.5,8022.0,109.0,31.0,18.0,445.7,163.7,3598.0,-1076.0,10.0,10.0,359.8,179.9,5051.0,-279.0,20.0,12.0,420.9,157.8,3307.0,-1747.0,7.0,6.0,551.2,254.4,6379.0,2232.0,35.0,16.0,398.7,125.1,6597.0,-2479.0,14.0,19.0,347.2,199.9,8528.0,1721.0,35.0,34.0,250.8,123.6,1231.0,-379.0,3.0,4.0,307.8,175.9,1326.0,-450.0,4.0,2.0,663.0,221.0,6735.0,3471.0,37.0,28.0,240.5,103.6,4747.0,-2021.0,12.0,9.0,527.4,226.0,6205.0,-1935.0,14.0,21.0,295.5,177.3,4643.0,-515.0,18.0,9.0,515.9,172.0,6049.0,1771.0,27.0,26.0,232.7,114.1,6203.0,782.0,27.0,22.0,282.0,126.6,2101.0,-368.0,7.0,4.0,525.2,191.0,5137.0,-382.0,20.0,9.0,570.8,177.1,6303.0,-709.0,23.0,14.0,450.2,170.4,6745.0,1738.0,32.0,20.0,337.2,129.7,3239.0,-38.0,11.0,12.0,269.9,140.8,7609.0,321.0,30.0,25.0,304.4,138.3,4878.0,-74.0,18.0,14.0,348.4,152.4,5718.0,500.0,24.0,14.0,408.4,150.5,6311.0,-1712.0,16.0,18.0,350.6,185.6,6300.0,559.0,24.0,22.0,286.4,137.0,3230.0,-391.0,10.0,10.0,323.0,161.5,7359.0,-368.0,24.0,24.0,306.6,153.3,7828.0,1465.0,34.0,26.0,301.1,130.5,1825.0,-238.0,7.0,2.0,912.5,202.8
,,,34770.0,4790.0,151.0,97.0,358.5,140.2,53816.0,-1449.0,203.0,130.0,414.0,161.6,27506.0,-3320.0,98.0,65.0,423.2,168.7,45427.0,-2111.0,163.0,123.0,369.3,158.8,35761.0,-3785.0,117.0,113.0,316.5,155.5,47517.0,194.0,184.0,127.0,374.1,152.8,57264.0,5435.0,230.0,174.0,329.1,141.7,54898.0,3787.0,217.0,163.0,336.8,144.5,27511.0,-1900.0,94.0,87.0,316.2,152.0,26263.0,-736.0,92.0,76.0,345.6,156.3,32885.0,4414.0,141.0,97.0,339.0,138.2,37785.0,-3992.0,123.0,118.0,320.2,156.8,50802.0,-244.0,186.0,164.0,309.8,145.1,42013.0,3067.0,172.0,119.0,353.1,144.4,34838.0,-1068.0,126.0,104.0,335.0,151.5,47702.0,-6524.0,147.0,159.0,300.0,155.9,32137.0,-3370.0,112.0,84.0,382.6,164.0,43515.0,-4167.0,142.0,124.0,350.9,163.6,40100.0,-789.0,157.0,101.0,397.0,155.4,29850.0,812.0,118.0,78.0,382.7,152.3,30400.0,-1429.0,109.0,90.0,337.8,152.8,48268.0,3921.0,190.0,153.0,315.5,140.7,27227.0,1307.0,107.0,77.0,353.6,148.0,30300.0,5241.0,137.0,84.0,360.7,137.1,27495.0,-2597.0,91.0,83.0,331.3,158.0,34015.0,3800.0,137.0,112.0,303.7,136.6,36689.0,1574.0,147.0,95.0,386.2,151.6,54422.0,-5755.0,184.0,152.0,358.0,162.0,31722.0,2391.0,130.0,97.0,327.0,139.7,36673.0,797.0,132.0,121.0,303.1,145.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マイジャグラーV,l,1093,6454.0,-297.0,21.0,25.0,258.2,140.3,9251.0,2144.0,40.0,36.0,257.0,121.7,3898.0,-785.0,12.0,11.0,354.4,169.5,3887.0,-950.0,11.0,11.0,353.4,176.7,2176.0,-1241.0,5.0,3.0,725.3,272.0,7791.0,2129.0,34.0,29.0,268.7,123.7,5467.0,-1959.0,15.0,11.0,497.0,210.3,6345.0,656.0,24.0,19.0,333.9,147.6,2357.0,-350.0,6.0,8.0,294.6,168.4,4718.0,-197.0,19.0,13.0,362.9,147.4,8261.0,1512.0,40.0,17.0,485.9,144.9,6841.0,1794.0,29.0,30.0,228.0,115.9,4346.0,-2444.0,6.0,10.0,434.6,271.6,4671.0,-2021.0,14.0,4.0,1167.8,259.5,2235.0,-697.0,7.0,6.0,372.5,171.9,8239.0,1688.0,39.0,21.0,392.3,137.3,7422.0,2285.0,36.0,26.0,285.5,119.7,7533.0,-76.0,26.0,21.0,358.7,160.3,5092.0,-50.0,17.0,17.0,299.5,149.8,2503.0,-321.0,11.0,1.0,2503.0,208.6,4633.0,444.0,18.0,16.0,289.6,136.3,3807.0,-1888.0,8.0,7.0,543.9,253.8,5422.0,-265.0,20.0,12.0,451.8,169.4,4776.0,-653.0,16.0,11.0,434.2,176.9,7823.0,3682.0,42.0,26.0,300.9,115.0,4413.0,-1829.0,10.0,14.0,315.2,183.9,6054.0,171.0,23.0,20.0,302.7,140.8,5391.0,-756.0,20.0,9.0,599.0,185.9,2579.0,409.0,11.0,8.0,322.4,135.7,3117.0,-735.0,9.0,10.0,311.7,164.1
マイジャグラーV,l,1094,1843.0,262.0,9.0,3.0,614.3,153.6,7328.0,-1453.0,20.0,24.0,305.3,166.5,1715.0,-97.0,5.0,6.0,285.8,155.9,7072.0,1103.0,32.0,20.0,353.6,136.0,1054.0,-503.0,3.0,1.0,1054.0,263.5,8210.0,2532.0,44.0,18.0,456.1,132.4,7059.0,2285.0,35.0,23.0,306.9,121.7,4458.0,362.0,18.0,12.0,371.5,148.6,3308.0,-950.0,9.0,7.0,472.6,206.8,8391.0,3447.0,40.0,32.0,262.2,116.5,1283.0,762.0,7.0,6.0,213.8,98.7,5576.0,-603.0,19.0,14.0,398.3,169.0,6499.0,1124.0,25.0,28.0,232.1,122.6,7003.0,-891.0,21.0,23.0,304.5,159.2,6163.0,524.0,24.0,22.0,280.1,134.0,5781.0,-1147.0,14.0,23.0,251.3,156.2,2027.0,-1171.0,4.0,3.0,675.7,289.6,9319.0,2726.0,39.0,41.0,227.3,116.5,2981.0,-1959.0,5.0,6.0,496.8,271.0,4060.0,-1147.0,11.0,10.0,406.0,193.3,7214.0,1347.0,33.0,21.0,343.5,133.6,7905.0,853.0,29.0,29.0,272.6,136.3,4316.0,476.0,19.0,11.0,392.4,143.9,8794.0,-85.0,32.0,30.0,293.1,141.8,925.0,-303.0,3.0,1.0,925.0,231.2,3500.0,-738.0,12.0,6.0,583.3,194.4,1484.0,-1006.0,2.0,4.0,371.0,247.3,6948.0,288.0,27.0,21.0,330.9,144.8,6275.0,18.0,26.0,13.0,482.7,160.9,1106.0,-603.0,2.0,2.0,553.0,276.5
マイジャグラーV,l,1095,7658.0,1862.0,37.0,21.0,364.7,132.0,4366.0,-1018.0,13.0,7.0,623.7,218.3,4276.0,-444.0,14.0,9.0,475.1,185.9,1764.0,-1006.0,4.0,1.0,1764.0,352.8,4102.0,-444.0,16.0,9.0,455.8,164.1,3959.0,-1982.0,8.0,7.0,565.6,263.9,9016.0,865.0,33.0,34.0,265.2,134.6,4583.0,179.0,19.0,14.0,327.4,138.9,7628.0,1488.0,33.0,22.0,346.7,138.7,314.0,-332.0,0.0,0.0,0.0,0.0,401.0,-421.0,0.0,0.0,0.0,0.0,5151.0,-921.0,19.0,11.0,468.3,171.7,5376.0,526.0,24.0,12.0,448.0,149.3,6047.0,-724.0,18.0,19.0,318.3,163.4,699.0,-215.0,2.0,1.0,699.0,233.0,4949.0,-215.0,18.0,14.0,353.5,154.7,5898.0,-62.0,19.0,23.0,256.4,140.4,9001.0,2976.0,43.0,35.0,257.2,115.4,4655.0,-1688.0,10.0,14.0,332.5,194.0,2830.0,-385.0,11.0,6.0,471.7,166.5,1291.0,-403.0,5.0,0.0,0.0,258.2,5403.0,-656.0,20.0,14.0,385.9,158.9,1474.0,97.0,7.0,2.0,737.0,163.8,381.0,279.0,3.0,0.0,0.0,127.0,2141.0,-485.0,5.0,7.0,305.9,178.4,4669.0,912.0,22.0,11.0,424.5,141.5,2179.0,-382.0,8.0,4.0,544.8,181.6,6699.0,1121.0,34.0,17.0,394.1,131.4,680.0,-674.0,0.0,1.0,680.0,680.0,5528.0,-503.0,18.0,15.0,368.5,167.5
マイジャグラーV,l,1096,611.0,-268.0,2.0,0.0,0.0,305.5,8169.0,959.0,29.0,35.0,233.4,127.6,5229.0,418.0,19.0,18.0,290.5,141.3,6348.0,2479.0,37.0,14.0,453.4,124.5,2143.0,-132.0,9.0,3.0,714.3,178.6,5773.0,-547.0,20.0,14.0,412.4,169.8,8692.0,-535.0,30.0,29.0,299.7,147.3,8884.0,1112.0,35.0,31.0,286.6,134.6,1232.0,-1182.0,0.0,3.0,410.7,410.7,6555.0,1559.0,32.0,20.0,327.8,126.1,4508.0,-74.0,18.0,11.0,409.8,155.4,6767.0,-238.0,26.0,16.0,422.9,161.1,2028.0,-1194.0,2.0,6.0,338.0,253.5,7477.0,-335.0,25.0,23.0,325.1,155.8,4257.0,-379.0,17.0,6.0,709.5,185.1,5087.0,50.0,21.0,10.0,508.7,164.1,1402.0,-432.0,4.0,3.0,467.3,200.3,3349.0,-1253.0,10.0,4.0,837.2,239.2,7694.0,2691.0,37.0,25.0,307.8,124.1,1416.0,-174.0,6.0,1.0,1416.0,202.3,3264.0,-74.0,14.0,5.0,652.8,171.8,3539.0,-1253.0,11.0,5.0,707.8,221.2,1564.0,-456.0,5.0,3.0,521.3,195.5,510.0,-650.0,0.0,0.0,0.0,0.0,1425.0,-274.0,5.0,1.0,1425.0,237.5,1978.0,26.0,8.0,7.0,282.6,131.9,5499.0,959.0,27.0,9.0,611.0,152.8,8846.0,-203.0,28.0,33.0,268.1,145.0,1441.0,-109.0,7.0,1.0,1441.0,180.1,5414.0,582.0,24.0,14.0,386.7,142.5
マイジャグラーV,l,1097,6777.0,1826.0,30.0,23.0,294.7,127.9,8255.0,821.0,31.0,26.0,317.5,144.8,5097.0,-9.0,21.0,13.0,392.1,149.9,3015.0,-1300.0,7.0,6.0,502.5,231.9,4198.0,103.0,17.0,9.0,466.4,161.5,4697.0,-703.0,16.0,11.0,427.0,174.0,8493.0,1685.0,35.0,29.0,292.9,132.7,4761.0,-1253.0,13.0,15.0,317.4,170.0,1218.0,-362.0,4.0,2.0,609.0,203.0,6290.0,1932.0,32.0,18.0,349.4,125.8,3109.0,-221.0,11.0,7.0,444.1,172.7,7253.0,515.0,29.0,21.0,345.4,145.1,6953.0,194.0,25.0,22.0,316.0,147.9,2522.0,-968.0,6.0,6.0,420.3,210.2,3446.0,309.0,13.0,12.0,287.2,137.8,1417.0,-368.0,4.0,4.0,354.2,177.1,6686.0,2479.0,31.0,27.0,247.6,115.3,6096.0,912.0,28.0,15.0,406.4,141.8,2656.0,-656.0,7.0,8.0,332.0,177.1,2208.0,-1288.0,4.0,5.0,441.6,245.3,4887.0,268.0,22.0,11.0,444.3,148.1,6259.0,-644.0,20.0,21.0,298.0,152.7,2756.0,971.0,13.0,9.0,306.2,125.3,1216.0,-285.0,4.0,2.0,608.0,202.7,5580.0,2109.0,26.0,22.0,253.6,116.2,2838.0,-1076.0,7.0,7.0,405.4,202.7,4199.0,-491.0,13.0,15.0,279.9,150.0,6994.0,-1509.0,23.0,13.0,538.0,194.3,2288.0,-1018.0,5.0,5.0,457.6,228.8,3504.0,2091.0,22.0,10.0,350.4,109.5
マイジャグラーV,l,1098,1646.0,-621.0,5.0,2.0,823.0,235.1,4851.0,-462.0,18.0,10.0,485.1,173.2,2382.0,-579.0,8.0,4.0,595.5,198.5,5968.0,-762.0,18.0,16.0,373.0,175.5,1732.0,-521.0,6.0,2.0,866.0,216.5,7540.0,1571.0,33.0,24.0,314.2,132.3,8685.0,629.0,37.0,24.0,361.9,142.4,5065.0,150.0,20.0,12.0,422.1,158.3,7543.0,-474.0,23.0,27.0,279.4,150.9,7128.0,456.0,27.0,23.0,309.9,142.6,654.0,-421.0,1.0,2.0,327.0,218.0,2168.0,-656.0,6.0,5.0,433.6,197.1,6042.0,3071.0,34.0,17.0,355.4,118.5,3434.0,-1006.0,11.0,7.0,490.6,190.8,2511.0,-103.0,11.0,5.0,502.2,156.9,4849.0,371.0,19.0,15.0,323.3,142.6,3787.0,-562.0,11.0,12.0,315.6,164.7,7189.0,38.0,24.0,26.0,276.5,143.8,3599.0,197.0,15.0,7.0,514.1,163.6,4339.0,-809.0,14.0,10.0,433.9,180.8,1037.0,185.0,3.0,5.0,207.4,129.6,8094.0,2797.0,39.0,29.0,279.1,119.0,4779.0,88.0,20.0,10.0,477.9,159.3,1236.0,-62.0,4.0,2.0,618.0,206.0,939.0,-368.0,2.0,2.0,469.5,234.8,6304.0,91.0,26.0,17.0,370.8,146.6,3910.0,-691.0,13.0,10.0,391.0,170.0,6990.0,-150.0,25.0,21.0,332.9,152.0,2414.0,-1524.0,5.0,5.0,482.8,241.4,712.0,-656.0,1.0,0.0,0.0,712.0
マイジャグラーV,l,1099,4846.0,762.0,25.0,6.0,807.7,156.3,7193.0,-185.0,26.0,23.0,312.7,146.8,1509.0,-915.0,4.0,0.0,0.0,377.2,5795.0,-1053.0,20.0,11.0,526.8,186.9,6820.0,2515.0,27.0,39.0,174.9,103.3,4184.0,-782.0,12.0,13.0,321.8,167.4,8558.0,3259.0,39.0,33.0,259.3,118.9,7630.0,-300.0,25.0,24.0,317.9,155.7,1574.0,-1300.0,2.0,2.0,787.0,393.5,7497.0,-2550.0,19.0,23.0,326.0,178.5,4752.0,571.0,22.0,11.0,432.0,144.0,5230.0,-1771.0,12.0,12.0,435.8,217.9,5146.0,-1594.0,14.0,8.0,643.2,233.9,4406.0,-1771.0,11.0,10.0,440.6,209.8,4488.0,397.0,21.0,9.0,498.7,149.6,3821.0,-950.0,12.0,6.0,636.8,212.3,5819.0,-1429.0,18.0,15.0,387.9,176.3,6063.0,124.0,22.0,20.0,303.2,144.4,6425.0,-362.0,22.0,17.0,377.9,164.7,2227.0,-426.0,8.0,4.0,556.8,185.6,6880.0,2765.0,37.0,21.0,327.6,118.6,6925.0,3165.0,35.0,28.0,247.3,109.9,2933.0,226.0,11.0,8.0,366.6,154.4,7751.0,1112.0,32.0,28.0,276.8,129.2,5961.0,-359.0,20.0,19.0,313.7,152.8,2737.0,-615.0,8.0,6.0,456.2,195.5,1800.0,-1206.0,3.0,3.0,600.0,300.0,8011.0,-347.0,31.0,21.0,381.5,154.1,4581.0,-244.0,18.0,9.0,509.0,169.7,4404.0,126.0,21.0,4.0,1101.0,176.2
,,,29835.0,3526.0,129.0,80.0,372.9,142.8,49413.0,806.0,177.0,161.0,306.9,146.2,24106.0,-2411.0,83.0,61.0,395.2,167.4,33849.0,-1489.0,129.0,79.0,428.5,162.7,22225.0,-223.0,83.0,66.0,336.7,149.2,42154.0,2218.0,167.0,116.0,363.4,149.0,55970.0,6229.0,224.0,183.0,305.8,137.5,41726.0,906.0,154.0,127.0,328.6,148.5,24860.0,-3130.0,77.0,71.0,350.1,168.0,40893.0,4315.0,169.0,129.0,317.0,137.2,22968.0,1708.0,99.0,54.0,425.3,150.1,38986.0,-1880.0,140.0,109.0,357.7,156.6,36390.0,-317.0,130.0,103.0,353.3,156.2,35560.0,-7716.0,106.0,92.0,386.5,179.6,23799.0,-164.0,95.0,61.0,390.1,152.6,34143.0,-571.0,127.0,93.0,367.1,155.2,33041.0,1108.0,123.0,109.0,303.1,142.4,48550.0,5447.0,192.0,162.0,299.7,137.1,33102.0,-1827.0,113.0,94.0,352.1,159.9,19583.0,-4550.0,65.0,37.0,529.3,192.0,29206.0,4532.0,132.0,79.0,369.7,138.4,41932.0,2374.0,162.0,133.0,315.3,142.1,23244.0,1137.0,95.0,55.0,422.6,155.0,24664.0,-344.0,91.0,73.0,337.9,150.4,24794.0,4002.0,103.0,78.0,317.9,137.0,26439.0,-3229.0,93.0,68.0,388.8,164.2,25125.0,-2646.0,89.0,65.0,386.5,163.1,49879.0,-1556.0,188.0,135.0,369.5,154.4,20258.0,-3142.0,72.0,42.0,482.3,177.7,23785.0,302.0,97.0,55.0,432.5,156.5
