model_name,unit_no,2025-04-18,25-04-11_7d_sum,2025-04-17 00:00:00,25-04-10_7d_sum,2025-04-16 00:00:00,25-04-09_7d_sum,2025-04-15 00:00:00,25-04-08_7d_sum,2025-04-14 00:00:00,25-04-07_7d_sum,2025-04-13 00:00:00,25-04-06_7d_sum,2025-04-12 00:00:00,25-04-05_7d_sum,2025-04-11 00:00:00,25-04-04_7d_sum,2025-04-10 00:00:00,25-04-03_7d_sum,2025-04-09 00:00:00,25-04-02_7d_sum,2025-04-08 00:00:00,25-04-01_7d_sum,2025-04-07 00:00:00,25-03-31_7d_sum,2025-04-06 00:00:00,25-03-30_7d_sum,2025-04-05 00:00:00,25-03-29_7d_sum,2025-04-04 00:00:00,25-03-28_7d_sum,2025-04-03 00:00:00,25-03-27_7d_sum,2025-04-02 00:00:00,25-03-26_7d_sum,2025-04-01 00:00:00,25-03-25_7d_sum,2025-03-31 00:00:00,25-03-24_7d_sum,2025-03-30 00:00:00,25-03-23_7d_sum,2025-03-29 00:00:00,25-03-22_7d_sum,2025-03-28 00:00:00,25-03-21_7d_sum,2025-03-27 00:00:00,25-03-20_7d_sum,2025-03-26 00:00:00,25-03-19_7d_sum,2025-03-25 00:00:00,25-03-18_7d_sum,2025-03-24 00:00:00,25-03-17_7d_sum,2025-03-23 00:00:00,25-03-16_7d_sum,2025-03-22 00:00:00,25-03-15_7d_sum,2025-03-21 00:00:00,25-03-14_7d_sum,2025-03-20 00:00:00,25-03-13_7d_sum,2025-03-19 00:00:00,25-03-12_7d_sum,2025-03-18 00:00:00,25-03-11_7d_sum,2025-03-17 00:00:00,25-03-10_7d_sum,2025-03-16 00:00:00,25-03-09_7d_sum,2025-03-15 00:00:00,25-03-08_7d_sum,2025-03-14 00:00:00,25-03-07_7d_sum,2025-03-13 00:00:00,25-03-06_7d_sum,2025-03-12 00:00:00,25-03-05_7d_sum,2025-03-11 00:00:00,25-03-04_7d_sum,2025-03-10 00:00:00,25-03-03_7d_sum,2025-03-09 00:00:00,25-03-02_7d_sum,2025-03-08 00:00:00,25-03-01_7d_sum,2025-03-07 00:00:00,25-02-26_7d_sum,2025-03-06 00:00:00,25-02-25_7d_sum,2025-03-05 00:00:00,25-02-24_7d_sum,2025-03-04 00:00:00,25-02-23_7d_sum,2025-03-03 00:00:00,25-02-22_7d_sum,2025-03-02 00:00:00,25-02-21_7d_sum,2025-03-01 00:00:00,25-02-20_7d_sum,2025-02-26 00:00:00,25-02-19_7d_sum,2025-02-25 00:00:00,25-02-18_7d_sum,2025-02-24 00:00:00,25-02-17_7d_sum,2025-02-23 00:00:00,25-02-16_7d_sum
マイジャグラーV,1081,,2506.0,290.0,3424.0,324.5,4162.0,336.2,4609.0,267.2,4900.0,389.8,6371.0,565.3,2291.0,272.9,1400.0,758.0,1256.0,555.5,3027.0,518.3,4050.0,365.8,3542.0,345.7,5542.0,383.5,5954.0,285.9,3522.0,463.8,3498.0,238.7,2174.0,347.7,-911.0,463.8,-1238.0,267.8,-2033.0,691.8,-980.0,287.2,-3330.0,933.0,-3680.0,444.6,-3674.0,355.8,-2127.0,769.5,-1336.0,494.0,-2718.0,204.4,-3497.0,533.6,2050.0,337.1,3524.0,461.0,3013.0,595.0,5401.0,514.0,4622.0,963.0,4357.0,515.0,3760.0,343.5,295.0,251.9,915.0,308.8,117.0,302.2,-2547.0,inf,-1744.0,392.9,2651.0,410.6,8109.0,283.2,6659.0,356.7,5168.0,527.1,6654.0,480.4,7139.0,522.2,6042.0,334.3,39.0,213.8,-6490.0,282.8,-5546.0,1263.4,-5505.0,380.9,-1276.0,470.7,-488.0
マイジャグラーV,1082,,2193.0,322.5,2263.0,388.9,1713.0,224.4,-1837.0,295.7,-1955.0,308.9,-2520.0,263.8,-2591.0,377.2,-1658.0,363.2,1254.0,254.9,195.0,207.8,483.0,433.5,2080.0,565.7,4645.0,406.0,4971.0,328.0,5859.0,366.6,3159.0,341.3,4530.0,1965.0,4512.0,366.6,1618.0,229.9,62.0,627.8,-679.0,312.4,136.0,518.0,2133.0,296.6,127.0,254.7,1824.0,489.5,2065.0,271.3,4306.0,629.0,4721.0,329.9,3088.0,316.7,-797.0,537.8,494.0,521.6,-2259.0,579.2,-2359.0,291.8,-3700.0,392.9,-2885.0,705.0,-1464.0,334.6,648.0,393.2,2001.0,481.7,2398.0,407.0,2963.0,381.1,1151.0,197.8,5430.0,254.4,3609.0,640.7,3020.0,280.5,702.0,266.2,1455.0,334.4,2952.0,373.7,3137.0,274.8,-2566.0,359.0,-2142.0,469.5,-1489.0,298.4,-1445.0,525.2,408.0
マイジャグラーV,1083,,431.0,506.7,-33.0,659.0,840.0,287.6,-45.0,264.2,-3366.0,302.7,-1083.0,300.8,-3236.0,746.0,-392.0,392.8,178.0,721.7,896.0,270.9,2620.0,812.7,2967.0,409.4,1140.0,409.7,3481.0,332.9,5070.0,363.3,4229.0,320.3,1558.0,385.0,1699.0,363.3,1523.0,869.5,2491.0,264.5,418.0,281.9,-1709.0,376.8,700.0,322.7,1680.0,276.8,-544.0,881.0,-474.0,359.3,-2145.0,562.8,-2698.0,inf,-3015.0,275.8,-4215.0,540.8,-2618.0,428.0,1479.0,406.3,3585.0,1603.0,2879.0,426.6,3364.0,395.8,2208.0,344.6,1599.0,261.4,-190.0,271.8,-3745.0,254.9,-6092.0,362.1,-3995.0,336.7,-2677.0,333.7,-1433.0,334.8,1091.0,421.6,3315.0,837.0,2535.0,550.0,3838.0,482.7,3859.0,440.9,3056.0,330.3,2791.0,661.8,-62.0,231.0,-2524.0,507.1,-3183.0
マイジャグラーV,1084,,-4905.0,245.1,-6002.0,280.6,-1973.0,399.4,-676.0,317.7,-782.0,300.2,2462.0,299.6,-850.0,488.2,-365.0,572.0,908.0,244.1,-2171.0,243.1,-2903.0,364.7,-291.0,327.2,-3405.0,234.7,-1546.0,1529.0,-1528.0,377.5,-3175.0,840.2,-2196.0,502.7,501.0,377.5,-1220.0,346.3,-1129.0,227.5,-370.0,360.0,-414.0,1426.0,645.0,293.4,30.0,269.0,-1732.0,346.5,-658.0,829.7,195.0,500.0,-979.0,350.0,1268.0,299.8,577.0,469.7,-670.0,inf,77.0,403.0,-455.0,1131.7,692.0,347.1,4663.0,341.1,3101.0,383.1,3542.0,456.4,5686.0,368.0,6104.0,375.0,6212.0,263.4,3403.0,286.6,6.0,756.7,-2088.0,406.8,-3294.0,363.8,-4750.0,810.5,-4541.0,415.3,-2826.0,341.1,-1352.0,303.4,-823.0,744.4,730.0,351.4,1371.0,258.6,-31.0,399.7,-1314.0
マイジャグラーV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マイジャグラーV,1085,,1906.0,295.3,1718.0,428.6,4035.0,320.3,2950.0,498.3,6397.0,502.9,3970.0,346.6,1061.0,246.0,673.0,658.2,1688.0,312.9,1771.0,297.5,562.0,213.8,-3767.0,1121.7,-2543.0,374.9,316.0,405.4,-1284.0,476.2,-2240.0,454.0,-4758.0,962.3,-5217.0,476.2,-5759.0,299.1,-3750.0,400.3,-4238.0,383.1,-2544.0,342.2,-1571.0,304.8,-438.0,1273.0,895.0,898.5,3719.0,341.0,1477.0,339.6,2674.0,378.0,2745.0,273.4,2245.0,377.4,3368.0,495.0,3706.0,410.2,1282.0,340.6,621.0,513.4,-168.0,375.6,-1218.0,404.8,-665.0,370.5,-2094.0,575.2,-97.0,732.0,250.0,418.5,567.0,334.5,873.0,641.7,-148.0,400.5,-360.0,368.6,716.0,419.3,-58.0,279.4,-2093.0,359.2,-1490.0,390.0,-2410.0,355.6,-1163.0,368.7,-1651.0,272.1,-2421.0,257.2,-3624.0
マイジャグラーV,1086,,141.0,236.4,593.0,377.1,40.0,354.9,2657.0,297.8,1828.0,384.6,1711.0,290.1,2206.0,286.8,-161.0,382.5,-696.0,395.6,1789.0,352.1,1392.0,403.0,1615.0,434.5,1527.0,405.1,1727.0,316.0,2209.0,234.8,1750.0,352.2,-247.0,337.4,-926.0,234.8,-1032.0,1022.0,-862.0,302.0,1029.0,593.5,1750.0,397.8,1165.0,671.1,1065.0,296.6,753.0,inf,2500.0,465.2,3962.0,238.5,297.0,377.4,-253.0,323.0,185.0,381.8,-50.0,621.0,1894.0,286.0,1303.0,420.3,491.0,488.1,2691.0,inf,1991.0,427.0,2715.0,inf,1541.0,340.4,-162.0,313.5,-1465.0,412.5,-1921.0,277.3,-550.0,inf,1135.0,267.6,773.0,391.5,2150.0,640.0,2868.0,512.7,2456.0,479.0,3156.0,290.8,1064.0,333.5,-127.0,250.8,-277.0,403.4,-1136.0,359.8,-821.0
マイジャグラーV,1087,,-1728.0,419.2,378.0,820.0,1675.0,320.2,284.0,459.1,1731.0,319.0,1060.0,437.5,957.0,524.5,1163.0,294.2,234.0,inf,151.0,369.0,733.0,341.1,-1046.0,494.2,-1790.0,384.3,-1405.0,593.5,-1000.0,300.2,-1180.0,319.8,-1936.0,445.8,1114.0,300.2,3055.0,397.7,3317.0,637.0,2120.0,705.5,823.0,473.0,3997.0,614.7,4009.0,326.0,94.0,295.0,-2074.0,399.6,-2227.0,327.0,3917.0,581.5,5014.0,367.3,2017.0,312.0,2632.0,309.7,2200.0,302.4,2389.0,311.2,2365.0,219.0,-2717.0,275.6,-1472.0,273.2,1228.0,1340.0,378.0,576.0,934.0,395.0,1098.0,1529.0,872.0,397.0,1798.0,421.0,400.0,464.5,-1591.0,390.7,253.0,372.3,764.0,337.7,2188.0,439.6,4058.0,383.7,2579.0,316.4,2109.0,420.5,2076.0,389.6,647.0,405.4,1003.0
マイジャグラーV,1088,,-4806.0,245.4,-2800.0,283.9,-1974.0,390.4,-1024.0,444.3,-227.0,363.8,-109.0,333.7,-624.0,465.5,70.0,inf,137.0,350.1,-601.0,346.9,-363.0,inf,-290.0,1373.0,-496.0,429.3,290.0,269.5,-1807.0,238.5,-254.0,559.5,-466.0,494.4,-1151.0,238.5,-506.0,439.2,-277.0,650.0,1549.0,363.2,314.0,269.3,-777.0,524.7,1206.0,415.6,2244.0,377.8,1238.0,389.6,650.0,335.6,-1012.0,431.2,1050.0,566.5,486.0,262.8,-111.0,337.7,-496.0,363.0,2010.0,inf,1684.0,364.2,581.0,307.9,1.0,278.1,-52.0,260.2,-3532.0,680.0,-3538.0,234.9,-565.0,500.5,58.0,333.7,855.0,755.5,-412.0,807.0,2293.0,296.7,4035.0,777.3,3888.0,283.0,-1138.0,310.6,595.0,299.8,654.0,452.7,1833.0,229.4,-140.0,913.5,2339.0,733.2,689.0
マイジャグラーV,1089,,-4538.0,379.0,-4600.0,301.3,-3456.0,230.0,-3461.0,350.9,-3738.0,547.4,1650.0,314.4,1885.0,427.5,2446.0,462.8,2241.0,429.3,2024.0,344.2,1747.0,305.0,1395.0,235.3,-3770.0,257.6,-3108.0,759.0,-2743.0,384.2,115.0,379.0,3312.0,591.7,2521.0,384.2,2738.0,1308.0,4459.0,298.5,4741.0,762.0,5212.0,284.7,1880.0,205.1,-876.0,356.5,-61.0,948.0,710.0,408.0,-1749.0,371.9,-1137.0,324.7,-1902.0,1429.0,-1287.0,333.8,-2263.0,437.0,-2663.0,414.5,-3428.0,411.4,-1358.0,321.2,-2029.0,336.5,-2364.0,744.0,-2838.0,inf,-971.0,552.1,-660.0,834.0,-836.0,706.0,-1156.0,839.3,-1876.0,671.6,2447.0,282.8,5727.0,284.7,5407.0,954.0,6916.0,708.0,6886.0,430.8,5721.0,481.2,6241.0,260.0,3371.0,223.4,2432.0,323.4,1976.0,303.4,-341.0
マイジャグラーV,1090,,394.0,433.9,926.0,973.5,4229.0,476.9,5529.0,450.3,5162.0,540.5,4382.0,363.4,2062.0,246.4,-903.0,564.0,97.0,289.6,-2989.0,281.1,-2551.0,757.7,-890.0,657.7,-1584.0,409.7,-1829.0,803.0,1224.0,367.4,919.0,251.3,261.0,325.0,967.0,367.4,562.0,314.4,2747.0,690.5,2477.0,245.9,1136.0,716.7,1194.0,361.7,4538.0,382.7,3915.0,inf,2423.0,478.8,1206.0,1814.0,1697.0,311.7,509.0,251.5,-279.0,266.4,-3215.0,369.1,-2789.0,295.7,-1962.0,299.6,-2659.0,396.8,-633.0,385.4,-1677.0,inf,1644.0,221.1,80.0,258.2,-1249.0,539.8,-1184.0,285.8,-340.0,354.7,-2616.0,241.2,869.0,267.9,883.0,436.8,1444.0,313.8,1685.0,395.0,2805.0,387.9,2911.0,306.0,2585.0,203.2,232.0,254.7,-694.0,265.2,-752.0,408.8,-1325.0
マイジャグラーV,1091,,-4259.0,367.0,-418.0,375.2,-1009.0,488.2,-495.0,349.7,-1392.0,321.0,-12.0,631.0,1109.0,395.3,2694.0,282.1,1935.0,1436.0,-483.0,616.0,1900.0,403.6,4197.0,361.6,2764.0,457.3,1708.0,291.6,902.0,366.4,596.0,403.8,817.0,346.2,2855.0,366.4,594.0,451.0,377.0,293.5,624.0,474.5,-11.0,394.8,-1302.0,430.2,107.0,207.4,-4073.0,1038.0,-1847.0,339.8,-1012.0,439.5,-500.0,971.3,753.0,294.8,12.0,738.0,223.0,608.5,2329.0,381.7,-109.0,695.4,209.0,295.1,979.0,474.1,758.0,300.4,1411.0,355.9,-359.0,246.1,-2717.0,1591.0,-1635.0,764.3,-1609.0,439.2,-435.0,321.9,-1061.0,394.1,-696.0,430.2,1171.0,668.0,1715.0,1604.0,1048.0,386.3,1860.0,329.2,-1164.0,236.0,-1703.0,311.5,-1827.0,404.0,-2344.0,306.9,-1706.0
マイジャグラーV,1092,,1344.0,282.0,488.0,525.2,1356.0,570.8,26.0,450.2,1294.0,337.2,-835.0,269.9,-1165.0,304.4,-21.0,348.4,-185.0,408.4,-294.0,350.6,318.0,286.4,-479.0,323.0,-1835.0,306.6,-982.0,301.1,-4171.0,912.5,-4489.0,609.5,-5462.0,270.8,-3238.0,912.5,-3385.0,810.0,-1103.0,305.6,486.0,310.4,310.0,535.8,1025.0,354.8,860.0,231.8,-808.0,247.5,-1114.0,517.5,-1881.0,407.4,-3952.0,407.6,-2720.0,530.6,-4638.0,276.9,-4600.0,1445.0,-5191.0,277.6,-5003.0,341.9,-4045.0,299.0,-1974.0,408.7,-488.0,326.5,1150.0,inf,1262.0,379.4,1865.0,574.8,3503.0,247.5,3018.0,259.6,1247.0,252.1,-330.0,332.3,-3.0,497.6,59.0,279.8,1115.0,356.8,-1296.0,536.8,-1481.0,411.7,-2216.0,420.9,-1545.0,302.7,-2719.0,495.7,-2722.0,328.2,-1190.0
マイジャグラーV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
マイジャグラーV,1093,,2082.0,392.3,129.0,285.5,-2809.0,358.7,949.0,299.5,-830.0,2503.0,-338.0,289.6,-1538.0,543.9,759.0,451.8,289.0,434.2,904.0,300.9,-3275.0,315.2,-2181.0,302.7,-1487.0,599.0,-1146.0,322.4,-2040.0,311.7,-1514.0,609.8,-2114.0,296.5,-2658.0,311.7,1406.0,554.0,3.0,343.4,844.0,390.4,1173.0,266.1,1720.0,385.3,2190.0,310.4,2716.0,202.6,-1454.0,inf,-2178.0,297.5,-3398.0,640.3,-3895.0,357.9,-4683.0,1423.0,-4865.0,595.0,-5062.0,1027.0,-4300.0,289.8,-2420.0,316.8,-3823.0,344.2,-4055.0,608.5,-4443.0,381.0,-5417.0,360.2,-3111.0,348.4,-3694.0,457.1,-4244.0,433.2,-3838.0,338.6,-4371.0,441.4,-3401.0,601.5,-4024.0,348.8,-5577.0,360.2,-5124.0,301.3,-4504.0,318.7,-3069.0,1231.0,-1083.0,278.1,-1541.0,541.2,697.0,394.2,1038.0
マイジャグラーV,1094,,-498.0,251.3,1125.0,675.7,2211.0,227.3,-818.0,496.8,403.0,406.0,544.0,343.5,-515.0,272.6,-1350.0,392.4,-2429.0,293.1,-2741.0,925.0,-3017.0,583.3,-2882.0,371.0,-2820.0,330.9,-3687.0,482.7,-4426.0,553.0,-2535.0,inf,-1485.0,735.2,-1688.0,553.0,-1659.0,368.2,161.0,931.0,337.0,400.0,1837.0,361.5,934.0,249.4,760.0,405.7,3113.0,251.0,2352.0,318.7,-106.0,414.5,-1121.0,455.5,-2815.0,374.9,-3432.0,348.8,-1379.0,324.2,-2838.0,410.5,-2371.0,352.0,-1795.0,504.2,-1571.0,262.1,1170.0,385.8,1281.0,255.8,-2010.0,451.6,-1296.0,407.7,1998.0,309.1,2272.0,947.0,4169.0,312.2,1231.0,409.7,-1569.0,386.7,-2686.0,353.8,-4894.0,293.8,-5176.0,439.0,-5579.0,367.4,-5920.0,628.4,-2893.0,646.2,1257.0,373.1,2398.0,407.1,2621.0
マイジャグラーV,1095,,-433.0,353.5,-121.0,256.4,220.0,257.2,-3241.0,332.5,-641.0,471.7,-638.0,inf,886.0,385.9,868.0,737.0,268.0,inf,571.0,305.9,871.0,424.5,-544.0,544.8,1314.0,394.1,-404.0,680.0,-1406.0,368.5,-1271.0,311.1,-1732.0,627.2,-1468.0,368.5,-1468.0,254.1,-3659.0,359.8,-3021.0,409.3,-48.0,inf,1608.0,471.6,1531.0,357.5,1126.0,355.8,1603.0,inf,1289.0,299.2,736.0,254.1,-876.0,301.7,-2196.0,inf,619.0,inf,2948.0,inf,4121.0,600.0,4524.0,419.8,4368.0,inf,4533.0,1038.0,3586.0,277.2,124.0,283.9,-2438.0,274.7,-3876.0,331.1,-947.0,491.0,5562.0,569.5,5509.0,327.2,6462.0,547.9,6827.0,363.9,6571.0,292.2,7715.0,278.9,4359.0,192.3,-1785.0,314.8,-376.0,293.4,-918.0,489.4,738.0,inf,2653.0
マイジャグラーV,1096,,-445.0,508.7,-951.0,467.3,-1169.0,837.2,-190.0,307.8,-2855.0,1416.0,-1722.0,652.8,-1851.0,707.8,-707.0,521.3,331.0,inf,-95.0,1425.0,1247.0,282.6,1803.0,611.0,1012.0,268.1,1536.0,1441.0,2369.0,386.7,1972.0,388.5,3016.0,246.3,2883.0,386.7,1580.0,466.8,512.0,914.0,-1556.0,386.6,-1015.0,805.0,-1385.0,370.5,-1950.0,295.1,-3079.0,342.3,-2973.0,406.2,-1338.0,377.1,-644.0,254.8,-727.0,349.9,-1110.0,inf,1296.0,426.6,4561.0,1275.0,6464.0,326.5,5538.0,782.8,6500.0,879.0,4562.0,844.0,4409.0,214.8,262.0,175.5,-2653.0,247.1,-3967.0,540.0,-3626.0,242.9,-3938.0,281.0,-2117.0,353.9,1401.0,465.5,3007.0,410.0,619.0,397.6,436.0,317.9,-399.0,419.7,360.0,198.7,-240.0,222.0,-3299.0,321.7,-1455.0,431.4,156.0
マイジャグラーV,1097,,703.0,354.2,2042.0,247.6,-722.0,406.4,475.0,332.0,55.0,441.6,852.0,444.3,-925.0,298.0,-1299.0,306.2,-179.0,608.0,-3.0,253.6,-3188.0,405.4,-21.0,279.9,605.0,538.0,3482.0,457.6,4326.0,350.4,1756.0,316.2,1597.0,277.1,1338.0,350.4,-250.0,360.2,189.0,343.9,-2055.0,inf,-1507.0,379.1,-2234.0,240.2,-2145.0,353.8,-1331.0,365.1,-1887.0,344.3,-1952.0,467.4,-1832.0,340.8,-1891.0,294.8,-994.0,380.2,-1230.0,352.0,-2385.0,358.7,-453.0,261.2,-2721.0,426.9,-3147.0,298.8,-2706.0,378.4,-1776.0,617.0,-1364.0,424.0,327.0,351.3,-1931.0,439.5,184.0,506.4,1984.0,330.6,175.0,199.2,-1817.0,346.3,-2832.0,1264.0,-3650.0,417.8,-2253.0,274.4,-3059.0,241.9,-3974.0,329.2,-3330.0,576.0,-2350.0,369.0,-2229.0,inf,-2844.0
マイジャグラーV,1098,,2217.0,323.3,1934.0,315.6,2434.0,276.5,2028.0,514.1,1922.0,433.9,2040.0,207.4,1705.0,279.1,-2616.0,477.9,-3360.0,618.0,-3242.0,469.5,-3083.0,370.8,-3830.0,391.0,-2760.0,332.9,-2510.0,482.8,-560.0,inf,-619.0,345.9,-2210.0,424.2,-2819.0,inf,-2366.0,350.4,-3136.0,447.4,-4324.0,289.1,421.0,343.3,721.0,340.9,1671.0,290.9,2510.0,750.5,4166.0,328.9,3954.0,344.1,4954.0,261.2,-543.0,542.5,-972.0,1318.0,-519.0,285.1,160.0,230.4,-2108.0,637.0,-1381.0,493.7,-2299.0,542.0,-2676.0,921.0,1803.0,426.0,2091.0,246.9,1494.0,363.0,2359.0,314.7,2456.0,444.4,3538.0,535.7,3997.0,294.0,1921.0,278.0,1909.0,335.9,138.0,318.9,-556.0,365.2,147.0,315.1,-205.0,288.9,-920.0,304.2,-2635.0,339.6,-3111.0,280.0,-2567.0
マイジャグラーV,1099,,2887.0,636.8,4063.0,387.9,6604.0,303.2,6121.0,377.9,5868.0,556.8,5088.0,327.6,1976.0,247.3,-1433.0,366.6,-1533.0,276.8,-2063.0,313.7,-1839.0,456.2,-1098.0,600.0,-874.0,381.5,-365.0,509.0,-1821.0,1101.0,-1721.0,377.1,176.0,541.3,-1992.0,1101.0,-2168.0,589.2,-2451.0,337.1,-4916.0,507.8,-2387.0,262.3,-2545.0,203.9,-3936.0,694.0,-1948.0,400.7,-1201.0,281.4,-539.0,333.6,-521.0,418.7,-1482.0,320.0,-647.0,296.9,-856.0,1648.0,-1665.0,373.6,-3627.0,1367.0,-2595.0,636.9,-1119.0,570.5,-2052.0,453.6,-3246.0,472.7,-4251.0,319.0,-3053.0,289.1,-3535.0,348.3,-1855.0,393.9,-2872.0,442.0,-3048.0,461.6,-4742.0,343.1,-4269.0,507.0,-3208.0,572.7,-2185.0,314.6,-5723.0,433.8,-3800.0,287.0,-2562.0,712.8,-862.0,350.3,-2024.0,265.0,-3950.0
マイジャグラーV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
