機種名,台番号,G数,BB,RB,ART,合成確率,BB確率,RB確率,ART確率
押忍!番長ZERO,391,145,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
沖ドキ!GOLD,428,979,4,3,0,1/139.9,1/244.8,1/326.3,1/0.0
沖ドキ!GOLD,429,"1,272",13,2,0,1/84.8,1/97.8,1/636.0,1/0.0
甲鉄城のカバネリ,396,"1,980",0,7,15,1/90.0,1/0.0,1/282.9,1/132.0
甲鉄城のカバネリ,397,"3,632",0,10,19,1/125.2,1/0.0,1/363.2,1/191.2
革命機ヴァルヴレイヴ,354,"2,157",14,3,10,1/79.9,1/154.1,1/719.0,1/215.7
革命機ヴァルヴレイヴ,355,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
とある魔術の禁書目録,358,624,0,1,5,1/104.0,1/0.0,1/624.0,1/124.8
スマスロ真・北斗無双,359,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ゲゲゲの鬼太郎 覚醒,360,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
頭文字D 2nd,361,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
モンスターハンターライズ,368,"3,224",0,6,18,1/134.3,1/0.0,1/537.3,1/179.1
バイオハザード5,377,"7,515",0,14,27,1/183.3,1/0.0,1/536.8,1/278.3
東京喰種,378,"6,039",0,19,32,1/118.4,1/0.0,1/317.8,1/188.7
スーパーブラックジャック,379,"4,587",0,2,63,1/70.6,1/0.0,1/2293.5,1/72.8
からくりサーカス,380,"2,188",0,5,21,1/84.2,1/0.0,1/437.6,1/104.2
L サラリーマン金太郎,381,702,0,1,0,1/702.0,1/0.0,1/702.0,1/0.0
コードギアス 反逆のルルーシュ/復活のルルーシュ,382,"2,542",0,5,24,1/87.7,1/0.0,1/508.4,1/105.9
うる星やつら,383,664,0,6,5,1/60.4,1/0.0,1/110.7,1/132.8
シン・エヴァンゲリオン,384,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
聖戦士ダンバイン,385,"1,068",0,1,35,1/29.7,1/0.0,1/1068.0,1/30.5
ゴジラ対エヴァンゲリオン,386,"1,979",7,0,9,1/123.7,1/282.7,1/0.0,1/219.9
マジカルハロウィン8,387,"1,113",8,0,10,1/61.8,1/139.1,1/0.0,1/111.3
麻雀格闘倶楽部 覚醒,388,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
L南国育ち,389,"2,328",8,13,0,1/110.9,1/291.0,1/179.1,1/0.0
アオハル♪操 A‐LIVE,392,"3,921",11,9,0,1/196.1,1/356.5,1/435.7,1/0.0
ダンジョンに出会いを求めるのは間違っているだろうか2,393,"2,665",16,70,0,1/31.0,1/166.6,1/38.1,1/0.0
バイオハザード7 レジデント イービル,394,"2,395",0,2,25,1/88.7,1/0.0,1/1197.5,1/95.8
新鬼武者2,395,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ToLOVEるダークネス,405,"1,365",8,0,4,1/113.8,1/170.6,1/0.0,1/341.2
ニューパルサーSPⅢ,414,730,3,2,0,1/146.0,1/243.3,1/365.0,1/0.0
ケロット4,415,"1,347",8,1,0,1/149.7,1/168.4,1/1347.0,1/0.0
ニューパルサーSP4 with 太鼓の達人,416,0,0,0,0,1/0.0,1/0.0,1/0.0,1/0.0
ニューゲッターマウス,417,967,4,3,0,1/138.1,1/241.8,1/322.3,1/0.0
ファミスタ回胴版!!,418,"1,286",2,2,0,1/321.5,1/643.0,1/643.0,1/0.0
クランキークレスト,419,"1,461",1,3,0,1/365.2,1/1461.0,1/487.0,1/0.0
新ハナビ,420,"3,428",17,9,0,1/131.8,1/201.6,1/380.9,1/0.0
ハイハイシオサイ,421,"2,456",10,13,0,1/106.8,1/245.6,1/188.9,1/0.0
