model_name,unit_no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ゴーゴージャグラー3,1526,3,5,6,2,-1455.0,-1165.0,-679,10,5,0.918,2772,554.4,184.8,6.43,0.0,2,7,11,9,-2184.0,864.0,-636,4,2,0.846,1381,690.5,230.2,6.49,0.0,8,5,15,9,-2184.0,2946.0,150,30,17,1.007,7050,414.7,150.0,6.16,0.01,8,5,13,14,-2456.0,1346.0,1350,23,13,1.099,4523,347.9,125.6,6.0,0.0,17,5,6,14,-3014.0,-1640.0,1446,37,32,1.057,8431,263.5,122.2,6.23,0.3,8,2,2,1,-5268.0,-4494.0,-1450,9,11,0.87,3715,337.7,185.8,6.29,0.0,1,2,2,5,-4168.0,-3680.0,-1636,8,9,0.843,3478,386.4,204.6,6.36,0.0,9,1,2,5,-3597.0,-2166.0,-1408,16,17,0.918,5690,334.7,172.4,6.06,0.04,5,1,6,3,-3871.0,34.0,-636,13,12,0.948,4064,338.7,162.6,6.05,0.0,16,4,9,10,-2228.0,-138.0,-122,25,38,0.995,8361,220.0,132.7,5.87,0.79,13,2,8,12,-2499.0,-366.0,792,25,30,1.038,6983,232.8,127.0,5.83,0.79,7,4,1,4,-1309.0,-2223.0,-808,18,14,0.947,5122,365.9,160.1,6.32,0.01,15,5,2,12,-1680.0,-3097.0,-350,27,29,0.986,8318,286.8,148.5,5.82,0.4,1,3,2,2,-2395.0,-1740.0,-1065,8,5,0.871,2746,549.2,211.2,6.32,0.0,5,5,4,2,-1809.0,-1068.0,-1682,10,20,0.879,4652,232.6,155.1,6.46,0.0,14,6,18,14,-349.0,2596.0,1007,30,32,1.044,7591,237.2,122.4,6.1,0.58,3,5,12,6,-1178.0,410.0,-393,13,7,0.964,3645,520.7,182.2,5.8,0.0,16,6,7,17,-1193.0,-262.0,1982,31,42,1.082,8023,191.0,109.9,5.93,0.9500000000000001,4,2,3,5,-4111.0,-2723.0,-1179,10,11,0.9,3919,356.3,186.6,5.95,0.0,13,2,3,1,-3440.0,-1766.0,-1065,25,26,0.953,7577,291.4,148.6,6.31,0.03
ゴーゴージャグラー3,1527,1,1,4,1,-6091.0,-1833.0,-822,5,1,0.831,1621,1621.0,270.2,6.56,0.0,6,2,4,5,-4977.0,-2333.0,-850,5,6,0.858,2002,333.7,182.0,6.58,0.0,4,3,2,8,-3649.0,-3033.0,-161,25,20,0.991,6292,314.6,139.8,6.42,0.02,6,9,1,2,-285.0,-4165.0,-1322,12,12,0.896,4221,351.8,175.9,6.35,0.0,12,13,3,2,2358.0,-2936.0,-1550,19,23,0.923,6686,290.7,159.2,6.23,0.04,9,14,10,2,3600.0,-1094.0,-1293,10,11,0.884,3724,338.5,177.3,6.38,0.0,2,17,12,12,4471.0,677.0,-93,20,12,0.993,4640,386.7,145.0,6.52,0.0,14,14,17,14,4442.0,3973.0,292,28,18,1.015,6441,357.8,140.0,6.33,0.02,13,16,17,12,5071.0,5002.0,478,28,15,1.026,6072,404.8,141.2,6.32,0.01,14,16,17,18,4536.0,4216.0,3203,36,28,1.159,6699,239.2,104.7,6.06,0.78,15,11,13,16,2201.0,591.0,1321,34,27,1.058,7575,280.6,124.2,6.22,0.22,10,7,5,9,215.0,-852.0,-308,23,13,0.982,5642,434.0,156.7,6.27,0.01,3,11,10,11,466.0,377.0,-422,23,7,0.973,5274,753.4,175.8,6.28,0.0,4,7,8,8,831.0,742.0,-122,23,8,0.992,4843,605.4,156.2,6.63,0.0,9,7,12,13,445.0,1732.0,921,28,19,1.051,6068,319.4,129.1,6.28,0.09000000000000001,3,8,8,9,259.0,146.0,-57,15,7,0.994,3431,490.1,156.0,6.31,0.0,17,8,11,12,-620.0,146.0,868,31,34,1.036,8040,236.5,123.7,6.12,0.55,3,3,6,7,-2567.0,-779.0,-665,10,8,0.929,3139,392.4,174.4,6.12,0.0,16,6,7,14,-1838.0,-622.0,-57,26,34,0.998,7873,231.6,131.2,6.08,0.53,4,5,6,7,-2060.0,170.0,-57,25,15,0.997,5962,397.5,149.0,6.29,0.01
ゴーゴージャグラー3,1528,12,10,12,16,-58.0,950.0,1350,27,21,1.076,5938,282.8,123.7,6.03,0.42000000000000004,7,16,8,2,3561.0,-765.0,-1350,4,9,0.808,2338,259.8,179.8,6.83,0.0,11,16,13,14,4632.0,2310.0,950,30,30,1.043,7330,244.3,122.2,6.22,0.41000000000000003,4,15,14,7,3289.0,1510.0,-365,14,7,0.964,3372,481.7,160.6,6.53,0.0,18,16,9,15,4604.0,-643.0,1725,40,30,1.066,8662,288.7,123.7,6.2,0.2,15,13,15,15,2257.0,2601.0,150,21,23,1.008,6066,263.7,137.9,5.88,0.51,5,15,16,2,3799.0,2172.0,-2518,14,13,0.842,5302,407.8,196.4,6.76,0.0,15,18,18,18,6038.0,4297.0,4969,47,24,1.238,6966,290.2,98.1,6.17,0.64,8,11,8,7,2261.0,278.0,-279,21,16,0.983,5336,333.5,144.2,6.42,0.02,2,12,10,8,2947.0,-65.0,-393,7,3,0.927,1801,600.3,180.1,6.57,0.0,3,15,16,14,4932.0,2020.0,950,19,13,1.075,4203,323.3,131.3,5.82,0.0,2,16,13,5,4503.0,791.0,-622,11,9,0.935,3172,352.4,158.6,6.51,0.0,8,17,16,16,7193.0,2605.0,1692,29,23,1.091,6199,269.5,119.2,6.04,0.51,3,18,13,4,8019.0,1320.0,-279,20,11,0.98,4724,429.5,152.4,6.5,0.0,8,18,14,14,7976.0,3191.0,1192,28,18,1.066,6052,336.2,131.6,6.01,0.21000000000000002,16,18,17,13,8576.0,2520.0,407,34,27,1.017,8102,300.1,132.8,6.38,0.03,15,18,17,15,8126.0,4181.0,1592,32,32,1.072,7400,231.2,115.6,6.18,0.6,12,18,17,13,6269.0,5107.0,521,30,17,1.026,6808,400.5,144.9,6.11,0.03,18,18,17,17,5298.0,4264.0,2068,39,33,1.079,8723,264.3,121.2,6.01,0.5800000000000001,6,16,18,16,4737.0,3988.0,2518,33,28,1.129,6529,233.2,107.0,6.19,0.6699999999999999
ゴーゴージャグラー3,1529,9,4,5,8,-2248.0,-1465.0,-265,15,10,0.978,3971,397.1,158.8,6.09,0.0,12,12,3,8,-408.0,-2536.0,-650,15,6,0.944,3875,645.8,184.5,6.24,0.0,7,14,3,6,1592.0,-2451.0,-550,23,23,0.973,6809,296.0,148.0,6.09,0.12,14,13,11,1,2085.0,510.0,-1336,21,18,0.931,6471,359.5,165.9,6.27,0.01,4,14,13,8,2913.0,553.0,-565,13,13,0.957,4334,333.4,166.7,5.75,0.0,18,15,17,17,3756.0,2693.0,2411,37,37,1.098,8182,221.1,110.6,6.12,0.78,9,11,14,8,95.0,1632.0,-1293,18,23,0.927,5868,255.1,143.1,6.68,0.03,18,9,16,17,1238.0,2868.0,1575,41,30,1.061,8617,287.2,121.4,6.46,0.060000000000000005,9,2,10,16,-2705.0,785.0,1350,27,19,1.08,5650,297.4,122.8,6.15,0.27,6,1,7,11,-4420.0,-287.0,-57,11,3,0.992,2277,759.0,162.6,6.57,0.0,6,5,2,5,-1867.0,-1480.0,-508,21,14,0.969,5431,387.9,155.2,6.35,0.01,17,3,4,11,-2138.0,-1122.0,278,30,36,1.011,8197,227.7,124.2,6.32,0.37,4,12,1,6,530.0,-3768.0,-1250,19,11,0.923,5427,493.4,180.9,6.33,0.0,5,12,1,7,3291.0,-2883.0,-150,20,14,0.99,4903,350.2,144.2,6.42,0.0,13,14,9,1,3905.0,-237.0,-2368,18,21,0.889,7136,339.8,183.0,6.11,0.01,1,16,10,8,4162.0,1352.0,-365,10,9,0.962,3203,355.9,168.6,5.73,0.0,16,16,18,17,3734.0,4663.0,2496,41,23,1.104,8008,348.2,125.1,5.98,0.24,9,13,16,6,488.0,3678.0,-779,21,15,0.954,5657,377.1,157.1,6.42,0.01,17,14,18,18,1745.0,4921.0,2946,41,27,1.124,7929,293.7,116.6,5.99,0.55,7,11,5,11,577.0,-136.0,1511,31,21,1.075,6707,319.4,129.0,5.94,0.33999999999999997
 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ゴーゴージャグラー3,1546,11,18,13,15,9645.0,1049.0,992,27,22,1.056,5854,266.1,119.5,6.49,0.15,1,18,14,7,8503.0,1692.0,-693,1,3,0.774,1024,341.3,256.0,6.0,0.0,1,18,18,12,8546.0,6593.0,750,23,15,1.05,4994,332.9,131.4,6.22,0.0,12,18,18,16,7317.0,8361.0,1635,30,23,1.087,6286,273.3,118.6,6.18,0.37,16,18,18,18,6017.0,6961.0,4208,38,48,1.167,8400,175.0,97.7,5.72,1.0,17,12,16,18,1244.0,2603.0,2518,42,21,1.107,7860,374.3,124.8,6.1,0.09000000000000001,13,6,9,13,-2110.0,-565.0,235,31,18,1.011,6979,387.7,142.4,6.4,0.0,11,7,5,13,-1081.0,-1279.0,-150,25,12,0.991,5797,483.1,156.7,6.3,0.0,2,6,4,2,-453.0,-794.0,-650,14,7,0.939,3540,505.7,168.6,6.63,0.0,5,7,6,7,154.0,-709.0,-479,8,3,0.93,2272,757.3,206.5,5.95,0.0,4,14,4,10,4136.0,-1066.0,335,21,12,1.023,4920,410.0,149.1,5.97,0.0,1,13,7,6,2451.0,-137.0,-565,12,4,0.934,2847,711.8,177.9,6.76,0.0,7,14,11,10,1951.0,906.0,-836,22,14,0.955,6156,439.7,171.0,6.07,0.01,8,10,15,14,2151.0,1699.0,1264,28,15,1.076,5528,368.5,128.6,6.23,0.07,12,6,17,11,-392.0,3938.0,478,27,24,1.023,6890,287.1,135.1,6.04,0.27,5,5,16,10,-1463.0,2110.0,-43,16,10,0.996,3920,392.0,150.8,6.18,0.0,18,7,13,18,-970.0,1088.0,3503,41,36,1.135,8638,239.9,112.2,5.72,0.95,15,1,1,1,-5481.0,-3051.0,-1350,23,24,0.939,7412,308.8,157.7,6.19,0.03,15,1,2,9,-4624.0,-2980.0,-1065,24,26,0.951,7206,277.2,144.1,6.47,0.02,3,4,1,3,-2652.0,-2508.0,-636,21,17,0.963,5785,340.3,152.2,6.32,0.02
ゴーゴージャグラー3,1547,4,7,9,13,-782.0,134.0,778,15,5,1.093,2798,559.6,139.9,5.93,0.0,11,3,6,11,-3025.0,-1437.0,-422,13,7,0.959,3438,491.1,171.9,6.14,0.0,10,4,4,7,-3196.0,-2194.0,-222,26,26,0.99,7278,279.9,140.0,6.16,0.14,11,3,4,5,-3524.0,-1594.0,-793,22,15,0.956,5991,399.4,161.9,6.27,0.01,7,4,11,4,-3524.0,-123.0,-1179,14,15,0.924,5140,342.7,177.2,5.86,0.1,6,5,13,16,-2795.0,-409.0,378,11,3,1.058,2181,727.0,155.8,5.88,0.0,14,12,8,15,3025.0,-1380.0,678,30,20,1.032,7139,357.0,142.8,5.94,0.13,1,10,1,4,1439.0,-2608.0,-1465,6,3,0.795,2382,794.0,264.7,6.74,0.0,14,17,2,4,5572.0,-1936.0,-593,23,23,0.968,6214,270.2,135.1,6.72,0.02,1,17,2,5,5386.0,-1793.0,-550,4,2,0.884,1578,789.0,263.0,5.52,0.0,14,17,18,3,6086.0,4955.0,-793,27,24,0.965,7571,315.5,148.5,6.33,0.01,6,18,18,7,6443.0,4840.0,-450,19,13,0.97,4927,379.0,154.0,6.35,0.0,17,18,18,18,7228.0,7958.0,6198,48,51,1.236,8749,171.5,88.4,5.86,1.0,11,8,10,3,987.0,981.0,-908,15,31,0.948,5863,189.1,127.5,6.38,0.51,7,12,13,17,2002.0,2039.0,2668,32,19,1.153,5826,306.6,114.2,5.89,0.61,11,11,3,4,1916.0,-1065.0,-779,20,33,0.964,7198,218.1,135.8,6.08,0.55,10,17,10,10,5363.0,49.0,150,23,17,1.009,5596,329.2,139.9,6.26,0.060000000000000005,2,16,8,9,4434.0,-144.0,-436,8,8,0.941,2467,308.4,154.2,6.33,0.0,10,17,9,15,4434.0,399.0,335,19,15,1.023,4809,320.6,141.4,5.92,0.0,5,15,15,8,3091.0,2646.0,-43,28,8,0.998,6033,754.1,167.6,6.25,0.0
ゴーゴージャグラー3,1548,15,14,18,18,937.0,3467.0,3053,39,26,1.143,7118,273.8,109.5,6.18,0.5,8,5,9,6,-2424.0,-708.0,-750,7,7,0.894,2350,335.7,167.9,6.62,0.0,18,6,9,15,-2096.0,506.0,1164,37,33,1.043,9059,274.5,129.4,6.02,0.4,2,2,5,4,-3796.0,-1351.0,-1122,6,6,0.859,2660,443.3,221.7,5.94,0.0,8,3,7,11,-4182.0,-1408.0,464,20,25,1.027,5703,228.1,126.7,5.93,0.69,1,1,6,6,-5896.0,-2180.0,-693,3,1,0.791,1106,1106.0,276.5,6.88,0.0,8,4,5,9,-3639.0,-1909.0,-1179,18,12,0.929,5517,459.8,183.9,6.05,0.01,17,2,6,12,-2682.0,-1266.0,-308,29,29,0.987,8171,281.8,140.9,6.15,0.13,4,3,1,6,-2445.0,-2466.0,-422,14,9,0.964,3931,436.8,170.9,5.94,0.0,4,2,1,6,-2473.0,-3294.0,-536,9,3,0.921,2263,754.3,188.6,6.61,0.0,1,1,3,1,-3430.0,-1194.0,-1508,8,6,0.836,3063,510.5,218.8,6.56,0.0,4,5,9,1,-840.0,92.0,-1250,11,8,0.881,3511,438.9,184.8,6.66,0.0,16,6,12,15,-955.0,1271.0,1564,37,34,1.06,8646,254.3,121.8,6.12,0.49,10,4,5,6,-855.0,-743.0,-222,25,9,0.987,5646,627.3,166.1,6.28,0.0,9,9,3,9,1245.0,-2014.0,-71,25,16,0.996,6068,379.2,148.0,6.27,0.01,12,7,4,7,-49.0,-861.0,-450,27,24,0.98,7377,307.4,144.6,6.26,0.04,4,12,4,1,1722.0,-1776.0,-1493,11,9,0.872,3887,431.9,194.4,6.44,0.0,18,15,13,16,2836.0,1381.0,1082,36,27,1.044,8290,307.0,131.6,6.12,0.15,2,13,14,2,1232.0,2177.0,-1365,5,6,0.82,2533,422.2,230.3,6.21,0.0,11,14,14,13,2875.0,2177.0,1664,32,22,1.079,7034,319.7,130.3,5.82,0.47
ゴーゴージャグラー3,1549,2,15,2,5,1224.0,-2237.0,-408,8,4,0.943,2403,600.8,200.2,5.72,0.0,4,14,5,10,767.0,-1551.0,-436,5,4,0.916,1724,431.0,191.6,5.9,0.0,2,13,7,3,1367.0,-865.0,-1393,18,15,0.916,5558,370.5,168.4,6.44,0.0,13,14,7,12,2610.0,-194.0,278,27,17,1.015,6303,370.8,143.2,6.22,0.02,15,12,17,10,2010.0,3183.0,250,34,27,1.01,8378,310.3,137.3,6.27,0.04,10,11,14,4,581.0,2068.0,-722,15,10,0.938,3869,386.9,154.8,6.87,0.0,18,13,17,18,3349.0,2954.0,3655,46,32,1.15,8113,253.5,104.0,6.43,0.43,2,3,8,8,-2610.0,-851.0,-865,14,10,0.929,4062,406.2,169.2,6.39,0.0,10,7,5,11,323.0,-308.0,164,27,16,1.009,6024,376.5,140.1,6.52,0.01,9,9,3,9,537.0,-1651.0,-150,15,9,0.985,3359,373.2,140.0,6.92,0.0,2,10,12,7,1708.0,545.0,-322,16,8,0.973,3994,499.2,166.4,6.18,0.0,3,12,2,2,1908.0,-1437.0,-1179,10,7,0.877,3186,455.1,187.4,6.7,0.0,14,13,15,17,1865.0,1810.0,2046,36,32,1.087,7813,244.2,114.9,6.18,0.55,2,9,7,1,1458.0,142.0,-2304,7,11,0.791,3678,334.4,204.3,6.91,0.0,18,15,16,16,4126.0,3467.0,2068,41,30,1.079,8719,290.6,122.8,6.11,0.31,8,10,9,12,1008.0,1277.0,378,23,14,1.024,5144,367.4,139.0,6.3,0.04,13,6,8,14,-978.0,-323.0,1021,27,19,1.057,5971,314.3,129.8,6.1,0.2,1,5,9,10,-2099.0,295.0,-122,11,2,0.983,2333,1166.5,179.5,6.34,0.0,6,5,10,4,-2063.0,781.0,-1222,13,11,0.905,4286,389.6,178.6,6.3,0.0,8,7,10,12,-927.0,953.0,1639,32,22,1.081,6771,307.8,125.4,6.03,0.31
ゴーゴージャグラー3,1550,18,11,7,11,208.0,-773.0,0,28,24,1.0,7389,307.9,142.1,6.11,0.1,3,13,7,3,-171.0,-909.0,-1008,3,4,0.788,1585,396.2,226.4,6.7,0.0,14,10,14,10,315.0,2488.0,235,31,22,1.011,7442,338.3,140.4,6.26,0.02,3,11,15,9,1072.0,1774.0,-136,12,9,0.986,3229,358.8,153.8,6.03,0.0,11,10,16,16,1243.0,1117.0,2389,30,37,1.119,6667,180.2,99.5,6.26,0.88,14,10,8,9,515.0,-1651.0,-479,18,17,0.97,5339,314.1,152.5,6.04,0.13,4,10,6,10,-214.0,-1694.0,-793,17,13,0.947,4956,381.2,165.2,6.18,0.0,10,12,10,11,2171.0,91.0,-379,21,16,0.978,5764,360.2,155.8,6.05,0.05,3,8,9,5,1528.0,505.0,-522,14,9,0.952,3646,405.1,158.5,6.52,0.0,12,11,13,15,2342.0,2688.0,992,23,21,1.062,5356,255.0,121.7,6.11,0.46,16,9,10,8,1442.0,488.0,35,27,31,1.002,7755,250.2,133.7,6.08,0.4,13,14,17,16,2457.0,2045.0,1661,34,21,1.079,7033,334.9,127.9,6.06,0.19,10,7,7,7,-383.0,-638.0,-1208,22,12,0.937,6392,532.7,188.0,6.0,0.0,14,14,9,15,3707.0,862.0,1592,35,24,1.074,7130,297.1,120.8,6.38,0.1,1,11,6,5,1707.0,-638.0,-1022,2,2,0.757,1402,701.0,350.5,6.07,0.0,7,15,12,11,3593.0,1434.0,292,22,12,1.02,4757,396.4,139.9,6.46,0.0,7,13,9,8,2322.0,-37.0,92,19,18,1.006,4947,274.8,133.7,6.26,0.0,14,14,15,15,1780.0,2753.0,1050,36,14,1.05,6996,499.7,139.9,6.38,0.0,11,16,12,5,3291.0,1295.0,-1179,16,11,0.921,4964,451.3,183.9,6.13,0.0,18,18,17,18,8724.0,3338.0,2882,38,38,1.116,8292,218.2,109.1,5.97,0.8900000000000001
ゴーゴージャグラー3,1551,8,17,17,12,6940.0,3367.0,35,15,11,1.003,3830,348.2,147.3,6.05,0.0,13,17,18,16,8416.0,6428.0,921,21,15,1.065,4749,316.6,131.9,5.88,0.0,6,17,16,18,7230.0,4599.0,2411,31,30,1.121,6638,221.3,108.8,5.97,0.8500000000000001,18,17,16,18,4240.0,1838.0,3096,43,31,1.125,8267,266.7,111.7,6.16,0.53,2,15,12,5,3255.0,477.0,-908,11,5,0.909,3332,666.4,208.2,6.07,0.0,7,17,18,11,6231.0,2896.0,-350,15,8,0.968,3649,456.1,158.7,6.47,0.0,15,16,18,17,4042.0,2981.0,1735,36,35,1.073,7923,226.4,111.6,6.47,0.41,16,15,11,16,4696.0,667.0,1511,35,29,1.063,7943,273.9,124.1,6.09,0.39,12,14,13,8,2749.0,1267.0,-265,25,13,0.985,6053,465.6,159.3,6.21,0.01,3,15,15,4,4321.0,3600.0,-579,7,5,0.913,2221,444.2,185.1,6.18,0.0,17,13,15,17,3778.0,1640.0,2111,40,29,1.086,8216,283.3,119.1,6.25,0.24,18,9,16,17,874.0,1918.0,2068,37,37,1.083,8283,223.9,111.9,6.25,0.64,12,4,8,2,-1702.0,-586.0,-2539,20,16,0.876,6824,426.5,189.6,6.52,0.0,15,13,17,17,3612.0,3260.0,2389,42,23,1.104,7684,334.1,118.2,6.44,0.05,6,13,8,7,2173.0,-251.0,-436,19,13,0.971,4944,380.3,154.5,6.32,0.0,15,9,6,15,584.0,-608.0,1307,34,29,1.054,7995,275.7,126.9,6.04,0.41000000000000003,1,9,3,2,-145.0,-2423.0,-1122,3,7,0.806,1928,275.4,192.8,6.54,0.0,4,8,14,5,-759.0,1474.0,-793,10,7,0.918,3232,461.7,190.1,6.0,0.0,9,7,16,12,-902.0,3217.0,-508,18,9,0.963,4587,509.7,169.9,6.21,0.0,14,12,11,17,584.0,1700.0,2775,40,26,1.12,7688,295.7,116.5,6.06,0.45000000000000007
ゴーゴージャグラー3,1552,16,13,16,17,272.0,3260.0,1464,36,17,1.067,7234,425.5,136.5,6.09,0.03,16,8,13,12,-2100.0,1131.0,-293,22,23,0.985,6306,274.2,140.1,6.17,0.17,16,12,8,16,1354.0,-541.0,2089,36,28,1.089,7821,279.3,122.2,5.93,0.6000000000000001,1,8,3,6,-300.0,-2738.0,-665,3,3,0.843,1412,470.7,235.3,5.96,0.0,5,11,4,1,1457.0,-2323.0,-1965,11,10,0.864,4799,479.9,228.5,5.85,0.0,11,16,9,12,4868.0,-1266.0,-108,14,19,0.991,4190,220.5,127.0,6.31,0.0,17,14,15,11,3572.0,2003.0,-250,29,31,0.99,7994,257.9,133.2,6.37,0.11,3,16,15,7,4929.0,2688.0,-908,16,7,0.928,4231,604.4,184.0,6.41,0.0,16,15,16,18,4558.0,4688.0,3161,35,43,1.142,7409,172.3,95.0,6.3,0.9299999999999999,8,13,14,12,3658.0,2973.0,435,16,6,1.046,3162,527.0,143.7,6.3,0.0,9,12,14,15,2901.0,1134.0,1092,30,17,1.055,6663,391.9,141.8,5.85,0.15000000000000002,8,10,14,15,1273.0,1149.0,1446,28,12,1.09,5354,446.2,133.8,6.01,0.09,6,8,5,5,-338.0,-1576.0,-1404,19,16,0.924,6123,382.7,174.9,6.14,0.01,6,11,16,13,3048.0,2089.0,1107,27,17,1.067,5485,322.6,124.7,6.38,0.08,2,8,11,4,1033.0,660.0,-1279,6,4,0.814,2291,572.8,229.1,6.82,0.0,17,17,11,18,4273.0,1403.0,2261,35,39,1.089,8451,216.7,114.2,5.87,0.9099999999999999,6,11,6,7,704.0,-1023.0,-322,17,13,0.976,4525,348.1,150.8,6.25,0.0,7,10,12,8,-124.0,1281.0,-536,19,15,0.968,5584,372.3,164.2,5.89,0.08,13,8,11,13,-767.0,909.0,-165,24,16,0.991,5811,363.2,145.3,6.42,0.01,17,10,16,14,462.0,3035.0,1982,38,29,1.081,8155,281.2,121.7,6.09,0.39
ゴーゴージャグラー3,1553,10,2,1,3,-5456.0,-3125.0,-650,16,21,0.961,5582,265.8,150.9,5.87,0.4,9,1,1,13,-6414.0,-3640.0,0,9,8,1.0,2518,314.8,148.1,5.85,0.0,3,1,1,1,-5264.0,-4548.0,-2475,13,23,0.869,6282,273.1,174.5,6.22,0.05,7,4,2,3,-3468.0,-2795.0,-1165,12,12,0.911,4364,363.7,181.8,5.98,0.0,10,7,8,5,-1382.0,-1166.0,-908,22,16,0.952,6242,390.1,164.3,6.19,0.01,2,8,7,4,-867.0,-1866.0,-722,1,4,0.789,1138,284.5,227.6,5.95,0.0,16,8,10,14,-1553.0,6.0,464,32,28,1.019,7958,284.2,132.6,6.22,0.13,4,6,7,3,-1539.0,-1137.0,-1608,13,10,0.885,4652,465.2,202.3,6.13,0.0,11,5,14,14,-724.0,1392.0,1150,29,14,1.063,6037,431.2,140.4,5.95,0.08,11,3,8,3,-2367.0,-151.0,-679,17,12,0.949,4449,370.8,153.4,6.66,0.0,11,3,6,13,-2496.0,-880.0,921,30,25,1.045,6848,273.9,124.5,6.33,0.17,9,1,3,8,-4653.0,-1323.0,-393,20,17,0.976,5551,326.5,150.0,6.15,0.07,1,1,3,4,-5410.0,-1723.0,-1408,14,10,0.901,4725,472.5,196.9,6.08,0.0,13,2,4,11,-3667.0,-808.0,478,32,17,1.024,6619,389.4,135.1,6.69,0.0,3,2,2,6,-4324.0,-2094.0,-793,8,8,0.913,3039,379.9,189.9,5.79,0.0,9,1,1,6,-4310.0,-2537.0,-493,19,16,0.969,5345,334.1,152.7,6.17,0.05,12,1,2,4,-4753.0,-3194.0,-808,22,19,0.954,5828,306.7,142.1,6.82,0.01,5,2,4,3,-4724.0,-2051.0,-1236,10,7,0.879,3392,484.6,199.5,6.36,0.0,3,4,6,7,-2981.0,-994.0,-1150,8,4,0.863,2798,699.5,233.2,6.19,0.0,9,6,4,9,-1781.0,-623.0,335,26,24,1.016,6779,282.5,135.6,6.06,0.26
ゴーゴージャグラー3,1554,13,16,14,4,3077.0,1077.0,-579,22,18,0.969,6196,344.2,154.9,6.13,0.04,17,15,16,15,1331.0,3006.0,735,27,20,1.038,6382,319.1,135.8,6.02,0.2,13,11,17,13,731.0,6010.0,921,34,22,1.041,7432,337.8,132.7,6.29,0.04,17,10,17,14,288.0,4539.0,1350,38,22,1.057,7893,358.8,131.6,6.26,0.02,14,8,14,17,-641.0,650.0,3739,45,27,1.15,8284,306.8,115.1,5.86,0.7,13,3,1,8,-4605.0,-5414.0,-550,19,13,0.964,5139,395.3,160.6,6.19,0.02,12,1,1,1,-4334.0,-4729.0,-2539,22,13,0.877,6876,528.9,196.5,6.62,0.0,13,5,4,1,-1717.0,-1712.0,-2325,18,17,0.877,6291,370.1,179.7,6.6,0.0,15,4,12,10,-857.0,1034.0,135,23,23,1.007,6602,287.0,143.5,5.8,0.47000000000000003,17,8,11,13,472.0,674.0,478,31,39,1.019,8430,216.2,120.4,6.34,0.47000000000000003,8,6,9,11,-1014.0,-83.0,421,28,13,1.023,6075,467.3,148.2,6.21,0.01,11,2,6,10,-2743.0,-426.0,-225,31,17,0.989,6755,397.4,140.7,6.93,0.0,11,2,4,13,-3940.0,-1666.0,-279,29,14,0.986,6620,472.9,154.0,6.49,0.0,18,1,6,9,-3811.0,77.0,78,36,30,1.003,8919,297.3,135.1,6.41,0.02,11,1,5,3,-4468.0,-1009.0,-1465,19,18,0.921,6203,344.6,167.6,6.25,0.01,13,4,5,16,-2011.0,-852.0,1464,36,23,1.065,7562,328.8,128.2,6.2,0.09000000000000001,5,3,1,3,-1825.0,-3738.0,-1008,14,8,0.924,4426,553.2,201.2,5.85,0.0,10,9,2,2,-482.0,-2880.0,-1308,17,22,0.926,5873,267.0,150.6,6.39,0.060000000000000005,12,15,4,1,1890.0,-2151.0,-1422,18,14,0.914,5526,394.7,172.7,6.42,0.0,1,17,8,5,5701.0,263.0,-150,19,11,0.989,4637,421.5,154.6,6.22,0.0
 , ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
