,hall_name,date,model_name,unit_no,game,BB,RB,medals,BB_rate,RB_rate,Grape_rate,Total_rate,month,day,weekday,year,unit_last,area,5more
5077,楽園大山店,2025-04-10,アイムジャグラーEX-TP,2808,1661,3,3,-809,553.7,553.7,5.65,276.8,2025-04,10,3,2025,8,e: I'm,0.0
5078,楽園大山店,2025-04-10,アイムジャグラーEX-TP,2810,1520,6,3,-142,253.3,506.7,6.37,168.9,2025-04,10,3,2025,0,e: I'm,0.0
5079,楽園大山店,2025-04-10,アイムジャグラーEX-TP,2811,1495,6,4,-238,249.2,373.8,7.23,149.5,2025-04,10,3,2025,1,e: I'm,0.0
5080,楽園大山店,2025-04-10,アイムジャグラーEX-TP,2812,8173,29,36,1429,281.8,227.0,5.75,125.7,2025-04,10,3,2025,2,e: I'm,0.96
5081,楽園大山店,2025-04-10,マイジャグラーV,3001,5247,16,11,-952,327.9,477.0,5.63,194.3,2025-04,10,3,2025,1,d: MJV,0.01
5082,楽園大山店,2025-04-10,マイジャグラーV,3002,8508,37,38,2858,229.9,223.9,5.71,113.4,2025-04,10,3,2025,2,d: MJV,0.9600000000000001
5083,楽園大山店,2025-04-10,マイジャグラーV,3003,8147,37,26,1715,220.2,313.3,5.92,129.3,2025-04,10,3,2025,3,d: MJV,0.41
5084,楽園大山店,2025-04-09,ハッピージャグラーVIII,2626,1656,7,2,-95,236.6,828.0,0.0,184.0,2025-04,9,2,2025,6,g: HJV3,0.0
5085,楽園大山店,2025-04-09,ハッピージャグラーVIII,2627,847,3,1,-190,282.3,847.0,0.0,211.8,2025-04,9,2,2025,7,g: HJV3,0.0
5086,楽園大山店,2025-04-09,ハッピージャグラーVIII,2628,2338,4,10,-666,584.5,233.8,0.0,167.0,2025-04,9,2,2025,8,g: HJV3,0.0
5087,楽園大山店,2025-04-09,マイジャグラーV,2630,2202,6,7,-571,367.0,314.6,6.08,169.4,2025-04,9,2,2025,0,b: MJV,0.0
5088,楽園大山店,2025-04-09,マイジャグラーV,2631,400,0,0,-523,0.0,0.0,6.54,0.0,2025-04,9,2,2025,1,b: MJV,0.0
5089,楽園大山店,2025-04-09,マイジャグラーV,2632,3115,9,11,-809,346.1,283.2,6.43,155.8,2025-04,9,2,2025,2,b: MJV,0.0
5090,楽園大山店,2025-04-09,マイジャグラーV,2633,7228,31,21,810,233.2,344.2,5.97,139.0,2025-04,9,2,2025,3,b: MJV,0.18000000000000002
5091,楽園大山店,2025-04-09,マイジャグラーV,2635,4485,22,10,905,203.9,448.5,5.94,140.2,2025-04,9,2,2025,5,b: MJV,0.0
5092,楽園大山店,2025-04-09,マイジャグラーV,2636,5474,24,18,1048,228.1,304.1,5.88,130.3,2025-04,9,2,2025,6,b: MJV,0.43000000000000005
5093,楽園大山店,2025-04-09,マイジャグラーV,2637,1133,7,0,381,161.9,0.0,5.76,161.9,2025-04,9,2,2025,7,b: MJV,0.0
5094,楽園大山店,2025-04-09,マイジャグラーV,2638,626,2,0,-238,313.0,0.0,5.77,313.0,2025-04,9,2,2025,8,b: MJV,0.0
5095,楽園大山店,2025-04-09,マイジャグラーV,2650,6135,27,18,1524,227.2,340.8,5.53,136.3,2025-04,9,2,2025,0,c: MJV,0.42
5096,楽園大山店,2025-04-09,マイジャグラーV,2651,2861,7,10,-523,408.7,286.1,5.6,168.3,2025-04,9,2,2025,1,c: MJV,0.0
5097,楽園大山店,2025-04-09,マイジャグラーV,2652,3694,20,12,1477,184.7,307.8,6.03,115.4,2025-04,9,2,2025,2,c: MJV,0.0
5098,楽園大山店,2025-04-09,マイジャグラーV,2653,1124,5,1,143,224.8,1124.0,5.3,187.3,2025-04,9,2,2025,3,c: MJV,0.0
5099,楽園大山店,2025-04-09,マイジャグラーV,2655,4361,13,13,-571,335.5,335.5,5.7,167.7,2025-04,9,2,2025,5,c: MJV,0.0
5100,楽園大山店,2025-04-09,マイジャグラーV,2656,667,2,1,-190,333.5,667.0,5.77,222.3,2025-04,9,2,2025,6,c: MJV,0.0
5101,楽園大山店,2025-04-09,マイジャグラーV,2657,5536,16,21,-238,346.0,263.6,5.58,149.6,2025-04,9,2,2025,7,c: MJV,0.5
5102,楽園大山店,2025-04-09,マイジャグラーV,2658,5212,25,12,1381,208.5,434.3,5.6,140.9,2025-04,9,2,2025,8,c: MJV,0.17
5103,楽園大山店,2025-04-09,マイジャグラーV,2660,1584,6,3,-142,264.0,528.0,5.91,176.0,2025-04,9,2,2025,0,c: MJV,0.0
5104,楽園大山店,2025-04-09,マイジャグラーV,2661,3775,10,12,-1000,377.5,314.6,6.02,171.6,2025-04,9,2,2025,1,c: MJV,0.0
5105,楽園大山店,2025-04-09,マイジャグラーV,2662,1704,11,1,619,154.9,1704.0,6.19,142.0,2025-04,9,2,2025,2,c: MJV,0.0
5106,楽園大山店,2025-04-09,マイジャグラーV,2663,402,0,0,-428,0.0,0.0,5.46,0.0,2025-04,9,2,2025,3,c: MJV,0.0
5107,楽園大山店,2025-04-09,マイジャグラーV,2665,6361,28,20,1286,227.2,318.0,5.8,132.5,2025-04,9,2,2025,5,c: MJV,0.4
5108,楽園大山店,2025-04-09,マイジャグラーV,2666,4331,15,14,-95,288.7,309.4,5.83,149.3,2025-04,9,2,2025,6,c: MJV,0.0
5109,楽園大山店,2025-04-09,マイジャグラーV,2667,606,3,1,96,202.0,606.0,5.94,151.5,2025-04,9,2,2025,7,c: MJV,0.0
5110,楽園大山店,2025-04-09,マイジャグラーV,2668,3747,10,12,-1047,374.7,312.2,6.12,170.3,2025-04,9,2,2025,8,c: MJV,0.0
5111,楽園大山店,2025-04-09,ファンキージャグラー2,2670,1162,2,3,-619,581.0,387.3,5.98,232.4,2025-04,9,2,2025,0,f: FJ2,0.0
5112,楽園大山店,2025-04-09,ファンキージャグラー2,2671,833,2,0,-476,416.5,0.0,5.79,416.5,2025-04,9,2,2025,1,f: FJ2,0.0
5113,楽園大山店,2025-04-09,ファンキージャグラー2,2672,1674,7,2,-95,239.1,837.0,5.89,186.0,2025-04,9,2,2025,2,f: FJ2,0.0
5114,楽園大山店,2025-04-09,ファンキージャグラー2,2673,6868,24,23,143,286.2,298.6,5.74,146.1,2025-04,9,2,2025,3,f: FJ2,0.44
5115,楽園大山店,2025-04-09,ファンキージャグラー2,2675,3523,17,9,619,207.2,391.4,6.12,135.5,2025-04,9,2,2025,5,f: FJ2,0.0
5116,楽園大山店,2025-04-09,ファンキージャグラー2,2676,314,0,1,-285,0.0,314.0,6.07,314.0,2025-04,9,2,2025,6,f: FJ2,0.0
5117,楽園大山店,2025-04-09,ファンキージャグラー2,2677,4252,19,10,334,223.8,425.2,6.09,146.6,2025-04,9,2,2025,7,f: FJ2,0.0
5118,楽園大山店,2025-04-09,ファンキージャグラー2,2678,481,2,0,-238,240.5,0.0,7.7,240.5,2025-04,9,2,2025,8,f: FJ2,0.0
5119,楽園大山店,2025-04-09,ファンキージャグラー2,2680,319,0,1,-190,0.0,319.0,4.89,319.0,2025-04,9,2,2025,0,f: FJ2,0.0
5120,楽園大山店,2025-04-09,ファンキージャグラー2,2681,4126,13,12,-428,317.4,343.8,5.74,165.0,2025-04,9,2,2025,1,f: FJ2,0.0
5121,楽園大山店,2025-04-09,ゴーゴージャグラー3,2682,594,2,1,-142,297.0,594.0,6.06,198.0,2025-04,9,2,2025,2,a: GJ3,0.0
5122,楽園大山店,2025-04-09,ゴーゴージャグラー3,2683,2403,7,8,-571,343.3,300.4,6.29,160.2,2025-04,9,2,2025,3,a: GJ3,0.0
5123,楽園大山店,2025-04-09,ゴーゴージャグラー3,2685,1127,3,3,-381,375.7,375.7,6.17,187.8,2025-04,9,2,2025,5,a: GJ3,0.0
5124,楽園大山店,2025-04-09,ゴーゴージャグラー3,2686,1983,7,4,-476,283.3,495.8,6.41,180.3,2025-04,9,2,2025,6,a: GJ3,0.0
5125,楽園大山店,2025-04-09,ゴーゴージャグラー3,2687,300,1,0,-142,300.0,0.0,6.39,300.0,2025-04,9,2,2025,7,a: GJ3,0.0
5126,楽園大山店,2025-04-09,ゴーゴージャグラー3,2688,468,1,0,-333,468.0,0.0,6.15,468.0,2025-04,9,2,2025,8,a: GJ3,0.0
5127,楽園大山店,2025-04-09,ゴーゴージャグラー3,2700,1495,5,4,-523,299.0,373.8,7.15,166.1,2025-04,9,2,2025,0,a: GJ3,0.0
5128,楽園大山店,2025-04-09,ゴーゴージャグラー3,2701,996,2,2,-666,498.0,498.0,6.76,249.0,2025-04,9,2,2025,1,a: GJ3,0.0
5129,楽園大山店,2025-04-09,ウルトラミラクルジャグラー,2702,738,2,1,-285,369.0,738.0,0.0,246.0,2025-04,9,2,2025,2,h: UMJ,0.0
5130,楽園大山店,2025-04-09,ウルトラミラクルジャグラー,2703,1727,9,3,477,191.9,575.7,0.0,143.9,2025-04,9,2,2025,3,h: UMJ,0.0
5131,楽園大山店,2025-04-09,ウルトラミラクルジャグラー,2705,932,1,2,-666,932.0,466.0,0.0,310.7,2025-04,9,2,2025,5,h: UMJ,0.0
5132,楽園大山店,2025-04-09,ミスタージャグラー,2800,2918,14,13,1715,208.4,224.5,0.0,108.1,2025-04,9,2,2025,0,i: MRJ,0.0
5133,楽園大山店,2025-04-09,ミスタージャグラー,2801,2883,10,14,619,288.3,205.9,0.0,120.1,2025-04,9,2,2025,1,i: MRJ,0.0
5134,楽園大山店,2025-04-09,ミスタージャグラー,2802,2894,13,10,858,222.6,289.4,0.0,125.8,2025-04,9,2,2025,2,i: MRJ,0.0
5135,楽園大山店,2025-04-09,ミスタージャグラー,2803,2840,11,8,524,258.2,355.0,0.0,149.5,2025-04,9,2,2025,3,i: MRJ,0.0
5136,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2805,5951,23,18,143,258.7,330.6,6.19,145.1,2025-04,9,2,2025,5,e: I'm,0.13
5137,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2806,7004,30,22,1715,233.5,318.4,5.72,134.7,2025-04,9,2,2025,6,e: I'm,0.58
5138,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2807,5817,23,16,238,252.9,363.6,6.09,149.2,2025-04,9,2,2025,7,e: I'm,0.08
5139,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2808,7435,35,24,1953,212.4,309.8,6.15,126.0,2025-04,9,2,2025,8,e: I'm,0.36
5140,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2810,7488,33,32,2619,226.9,234.0,5.87,115.2,2025-04,9,2,2025,0,e: I'm,0.9400000000000001
5141,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2811,7008,31,35,2381,226.1,200.2,6.25,106.2,2025-04,9,2,2025,1,e: I'm,0.96
5142,楽園大山店,2025-04-09,アイムジャグラーEX-TP,2812,6576,23,32,1191,285.9,205.5,5.85,119.6,2025-04,9,2,2025,2,e: I'm,0.95
5143,楽園大山店,2025-04-09,マイジャグラーV,3001,6907,17,26,-1238,406.3,265.7,5.7,160.6,2025-04,9,2,2025,1,d: MJV,0.32
5144,楽園大山店,2025-04-09,マイジャグラーV,3002,3639,9,6,-1476,404.3,606.5,5.81,242.6,2025-04,9,2,2025,2,d: MJV,0.0
5145,楽園大山店,2025-04-09,マイジャグラーV,3003,1615,3,4,-857,538.3,403.8,6.06,230.7,2025-04,9,2,2025,3,d: MJV,0.0
5146,楽園大山店,2025-04-08,ハッピージャグラーVIII,2626,5273,24,15,858,219.7,351.5,0.0,135.2,2025-04,8,1,2025,6,g: HJV3,0.24
5147,楽園大山店,2025-04-08,ハッピージャグラーVIII,2627,2404,8,4,-381,300.5,601.0,0.0,200.3,2025-04,8,1,2025,7,g: HJV3,0.0
5148,楽園大山店,2025-04-08,ハッピージャグラーVIII,2628,5532,18,16,-571,307.3,345.8,0.0,162.7,2025-04,8,1,2025,8,g: HJV3,0.08
5149,楽園大山店,2025-04-08,マイジャグラーV,2630,5192,23,13,715,225.7,399.4,5.84,144.2,2025-04,8,1,2025,0,b: MJV,0.12
5150,楽園大山店,2025-04-08,マイジャグラーV,2631,7417,28,27,762,264.9,274.7,5.78,134.9,2025-04,8,1,2025,1,b: MJV,0.54
5151,楽園大山店,2025-04-08,マイジャグラーV,2632,7318,31,24,1048,236.1,304.9,5.94,133.1,2025-04,8,1,2025,2,b: MJV,0.38
5152,楽園大山店,2025-04-08,マイジャグラーV,2633,6447,28,18,953,230.2,358.2,5.83,140.2,2025-04,8,1,2025,3,b: MJV,0.19999999999999998
5153,楽園大山店,2025-04-08,マイジャグラーV,2635,7781,32,23,905,243.2,338.3,5.79,141.5,2025-04,8,1,2025,5,b: MJV,0.22999999999999998
5154,楽園大山店,2025-04-08,マイジャグラーV,2636,1259,3,2,-523,419.7,629.5,5.74,251.8,2025-04,8,1,2025,6,b: MJV,0.0
5155,楽園大山店,2025-04-08,マイジャグラーV,2637,3346,8,9,-904,418.2,371.8,5.59,196.8,2025-04,8,1,2025,7,b: MJV,0.0
5156,楽園大山店,2025-04-08,マイジャグラーV,2638,5377,20,19,-48,268.8,283.0,6.18,137.9,2025-04,8,1,2025,8,b: MJV,0.3
5157,楽園大山店,2025-04-08,マイジャグラーV,2650,1297,5,2,-190,259.4,648.5,6.08,185.3,2025-04,8,1,2025,0,c: MJV,0.0
5158,楽園大山店,2025-04-08,マイジャグラーV,2651,4585,18,10,-95,254.7,458.5,5.87,163.8,2025-04,8,1,2025,1,c: MJV,0.0
5159,楽園大山店,2025-04-08,マイジャグラーV,2652,2681,10,5,-95,268.1,536.2,5.61,178.7,2025-04,8,1,2025,2,c: MJV,0.0
5160,楽園大山店,2025-04-08,マイジャグラーV,2653,625,0,1,-762,0.0,625.0,6.9,625.0,2025-04,8,1,2025,3,c: MJV,0.0
5161,楽園大山店,2025-04-08,マイジャグラーV,2655,4077,11,12,-762,370.6,339.8,5.64,177.3,2025-04,8,1,2025,5,c: MJV,0.0
5162,楽園大山店,2025-04-08,マイジャグラーV,2656,3394,13,8,-48,261.1,424.2,5.82,161.6,2025-04,8,1,2025,6,c: MJV,0.0
5163,楽園大山店,2025-04-08,マイジャグラーV,2657,1026,3,2,-285,342.0,513.0,5.85,205.2,2025-04,8,1,2025,7,c: MJV,0.0
5164,楽園大山店,2025-04-08,マイジャグラーV,2658,8305,35,31,1810,237.3,267.9,5.78,125.8,2025-04,8,1,2025,8,c: MJV,0.71
5165,楽園大山店,2025-04-08,マイジャグラーV,2660,4617,15,30,1238,307.8,153.9,5.7,102.6,2025-04,8,1,2025,0,c: MJV,0.0
5166,楽園大山店,2025-04-08,マイジャグラーV,2661,5904,25,24,1381,236.2,246.0,5.86,120.5,2025-04,8,1,2025,1,c: MJV,0.76
5167,楽園大山店,2025-04-08,マイジャグラーV,2662,2630,7,8,-333,375.7,328.8,5.41,175.3,2025-04,8,1,2025,2,c: MJV,0.0
5168,楽園大山店,2025-04-08,マイジャグラーV,2663,8180,30,39,1524,272.7,209.7,5.78,118.6,2025-04,8,1,2025,3,c: MJV,0.95
5169,楽園大山店,2025-04-08,マイジャグラーV,2665,5915,19,22,238,311.3,268.9,5.52,144.3,2025-04,8,1,2025,5,c: MJV,0.5800000000000001
5170,楽園大山店,2025-04-08,マイジャグラーV,2666,4713,15,7,-1476,314.2,673.3,6.09,214.2,2025-04,8,1,2025,6,c: MJV,0.0
5171,楽園大山店,2025-04-08,マイジャグラーV,2667,2578,8,9,-190,322.2,286.4,5.79,151.6,2025-04,8,1,2025,7,c: MJV,0.0
5172,楽園大山店,2025-04-08,マイジャグラーV,2668,7531,23,28,-476,327.4,269.0,5.79,147.7,2025-04,8,1,2025,8,c: MJV,0.4
5173,楽園大山店,2025-04-08,ファンキージャグラー2,2670,844,1,0,-571,844.0,0.0,5.1,844.0,2025-04,8,1,2025,0,f: FJ2,0.0
5174,楽園大山店,2025-04-08,ファンキージャグラー2,2671,1135,2,2,-762,567.5,567.5,6.31,283.8,2025-04,8,1,2025,1,f: FJ2,0.0
5175,楽園大山店,2025-04-08,ファンキージャグラー2,2672,972,2,2,-476,486.0,486.0,5.92,243.0,2025-04,8,1,2025,2,f: FJ2,0.0
5176,楽園大山店,2025-04-08,ファンキージャグラー2,2673,5717,20,18,-381,285.8,317.6,6.04,150.4,2025-04,8,1,2025,3,f: FJ2,0.11
5177,楽園大山店,2025-04-08,ファンキージャグラー2,2675,4854,18,7,-666,269.7,693.4,5.85,194.2,2025-04,8,1,2025,5,f: FJ2,0.0
5178,楽園大山店,2025-04-08,ファンキージャグラー2,2676,1284,2,3,-476,642.0,428.0,5.12,256.8,2025-04,8,1,2025,6,f: FJ2,0.0
5179,楽園大山店,2025-04-08,ファンキージャグラー2,2677,2113,5,3,-1238,422.6,704.3,6.44,264.1,2025-04,8,1,2025,7,f: FJ2,0.0
5180,楽園大山店,2025-04-08,ファンキージャグラー2,2678,1485,4,1,-619,371.2,1485.0,5.7,297.0,2025-04,8,1,2025,8,f: FJ2,0.0
5181,楽園大山店,2025-04-08,ファンキージャグラー2,2680,1616,6,3,-142,269.3,538.7,5.82,179.6,2025-04,8,1,2025,0,f: FJ2,0.0
5182,楽園大山店,2025-04-08,ファンキージャグラー2,2681,2547,5,6,-1333,509.4,424.5,6.1,231.5,2025-04,8,1,2025,1,f: FJ2,0.0
5183,楽園大山店,2025-04-08,ゴーゴージャグラー3,2682,3134,17,6,429,184.4,522.3,6.77,136.3,2025-04,8,1,2025,2,a: GJ3,0.0
5184,楽園大山店,2025-04-08,ゴーゴージャグラー3,2683,717,2,2,-238,358.5,358.5,6.35,179.2,2025-04,8,1,2025,3,a: GJ3,0.0
5185,楽園大山店,2025-04-08,ゴーゴージャグラー3,2685,5364,19,21,-666,282.3,255.4,6.78,134.1,2025-04,8,1,2025,5,a: GJ3,0.04
5186,楽園大山店,2025-04-08,ゴーゴージャグラー3,2686,1586,6,3,-428,264.3,528.7,6.84,176.2,2025-04,8,1,2025,6,a: GJ3,0.0
5187,楽園大山店,2025-04-08,ゴーゴージャグラー3,2687,2651,11,12,429,241.0,220.9,6.33,115.3,2025-04,8,1,2025,7,a: GJ3,0.0
5188,楽園大山店,2025-04-08,ゴーゴージャグラー3,2688,8465,31,29,96,273.1,291.9,6.0,141.1,2025-04,8,1,2025,8,a: GJ3,0.22
5189,楽園大山店,2025-04-08,ゴーゴージャグラー3,2700,519,1,2,-238,519.0,259.5,6.46,173.0,2025-04,8,1,2025,0,a: GJ3,0.0
5190,楽園大山店,2025-04-08,ゴーゴージャグラー3,2701,1769,7,4,-95,252.7,442.2,6.11,160.8,2025-04,8,1,2025,1,a: GJ3,0.0
5191,楽園大山店,2025-04-08,ウルトラミラクルジャグラー,2702,3903,14,8,-476,278.8,487.9,0.0,177.4,2025-04,8,1,2025,2,h: UMJ,0.0
5192,楽園大山店,2025-04-08,ウルトラミラクルジャグラー,2703,4954,29,12,2334,170.8,412.8,0.0,120.8,2025-04,8,1,2025,3,h: UMJ,0.0
5193,楽園大山店,2025-04-08,ウルトラミラクルジャグラー,2705,3262,14,8,286,233.0,407.8,0.0,148.3,2025-04,8,1,2025,5,h: UMJ,0.0
5194,楽園大山店,2025-04-08,ミスタージャグラー,2800,7592,23,25,-952,330.1,303.7,0.0,158.2,2025-04,8,1,2025,0,i: MRJ,0.08
5195,楽園大山店,2025-04-08,ミスタージャグラー,2801,2688,12,6,477,224.0,448.0,0.0,149.3,2025-04,8,1,2025,1,i: MRJ,0.0
5196,楽園大山店,2025-04-08,ミスタージャグラー,2802,5378,21,14,191,256.1,384.1,0.0,153.7,2025-04,8,1,2025,2,i: MRJ,0.05
5197,楽園大山店,2025-04-08,ミスタージャグラー,2803,2985,11,7,-333,271.4,426.4,0.0,165.8,2025-04,8,1,2025,3,i: MRJ,0.0
5198,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2805,7241,32,31,2572,226.3,233.6,5.86,114.9,2025-04,8,1,2025,5,e: I'm,0.9400000000000001
5199,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2806,7396,29,27,1000,255.0,273.9,6.01,132.1,2025-04,8,1,2025,6,e: I'm,0.51
5200,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2807,7432,31,32,2286,239.7,232.2,5.81,118.0,2025-04,8,1,2025,7,e: I'm,0.95
5201,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2808,4718,25,12,1524,188.7,393.2,6.26,127.5,2025-04,8,1,2025,8,e: I'm,0.0
5202,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2810,901,3,0,-333,300.3,0.0,6.05,300.3,2025-04,8,1,2025,0,e: I'm,0.0
5203,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2811,4079,16,8,286,254.9,509.9,5.61,170.0,2025-04,8,1,2025,1,e: I'm,0.0
5204,楽園大山店,2025-04-08,アイムジャグラーEX-TP,2812,4474,18,8,96,248.6,559.2,5.85,172.1,2025-04,8,1,2025,2,e: I'm,0.0
5205,楽園大山店,2025-04-08,マイジャグラーV,3001,6181,24,18,-95,257.5,343.4,6.11,147.2,2025-04,8,1,2025,1,d: MJV,0.1
5206,楽園大山店,2025-04-08,マイジャグラーV,3002,6693,18,15,-2238,371.8,446.2,5.97,202.8,2025-04,8,1,2025,2,d: MJV,0.0
5207,楽園大山店,2025-04-08,マイジャグラーV,3003,3048,9,8,-1047,338.7,381.0,6.5,179.3,2025-04,8,1,2025,3,d: MJV,0.0
5208,楽園大山店,2025-04-07,ハッピージャグラーVIII,2626,3988,16,5,-428,249.2,797.6,0.0,189.9,2025-04,7,0,2025,6,g: HJV3,0.0
5209,楽園大山店,2025-04-07,ハッピージャグラーVIII,2627,3643,16,4,-238,227.7,910.8,0.0,182.2,2025-04,7,0,2025,7,g: HJV3,0.0
5210,楽園大山店,2025-04-07,ハッピージャグラーVIII,2628,3969,14,13,-95,283.5,305.3,0.0,147.0,2025-04,7,0,2025,8,g: HJV3,0.0
5211,楽園大山店,2025-04-07,マイジャグラーV,2630,6852,28,25,1238,244.7,274.1,5.77,129.3,2025-04,7,0,2025,0,b: MJV,0.62
5212,楽園大山店,2025-04-07,マイジャグラーV,2631,1817,2,3,-1381,908.5,605.7,5.93,363.4,2025-04,7,0,2025,1,b: MJV,0.0
5213,楽園大山店,2025-04-07,マイジャグラーV,2632,6411,20,22,-857,320.6,291.4,6.04,152.6,2025-04,7,0,2025,2,b: MJV,0.18000000000000002
5214,楽園大山店,2025-04-07,マイジャグラーV,2633,1406,4,0,-619,351.5,0.0,5.68,351.5,2025-04,7,0,2025,3,b: MJV,0.0
5215,楽園大山店,2025-04-07,マイジャグラーV,2635,7324,25,22,-333,293.0,332.9,5.79,155.8,2025-04,7,0,2025,5,b: MJV,0.13
5216,楽園大山店,2025-04-07,マイジャグラーV,2636,5531,19,20,96,291.1,276.6,5.79,141.8,2025-04,7,0,2025,6,b: MJV,0.42
5217,楽園大山店,2025-04-07,マイジャグラーV,2637,5884,23,14,-95,255.8,420.3,5.91,159.0,2025-04,7,0,2025,7,b: MJV,0.04
5218,楽園大山店,2025-04-07,マイジャグラーV,2638,7340,34,17,1286,215.9,431.8,5.81,143.9,2025-04,7,0,2025,8,b: MJV,0.07
5219,楽園大山店,2025-04-07,マイジャグラーV,2650,562,1,0,-428,562.0,0.0,5.96,562.0,2025-04,7,0,2025,0,c: MJV,0.0
5220,楽園大山店,2025-04-07,マイジャグラーV,2651,8349,29,31,619,287.9,269.3,5.63,139.2,2025-04,7,0,2025,1,c: MJV,0.6
5221,楽園大山店,2025-04-07,マイジャグラーV,2652,8682,39,32,2334,222.6,271.3,5.82,122.3,2025-04,7,0,2025,2,c: MJV,0.73
5222,楽園大山店,2025-04-07,マイジャグラーV,2653,1008,3,1,-476,336.0,1008.0,6.39,252.0,2025-04,7,0,2025,3,c: MJV,0.0
5223,楽園大山店,2025-04-07,マイジャグラーV,2655,3408,8,9,-1047,426.0,378.7,5.67,200.5,2025-04,7,0,2025,5,c: MJV,0.0
5224,楽園大山店,2025-04-07,マイジャグラーV,2656,3896,13,9,-571,299.7,432.9,5.86,177.1,2025-04,7,0,2025,6,c: MJV,0.0
5225,楽園大山店,2025-04-07,マイジャグラーV,2657,2465,8,3,-666,308.1,821.7,5.85,224.1,2025-04,7,0,2025,7,c: MJV,0.0
5226,楽園大山店,2025-04-07,マイジャグラーV,2658,9749,46,49,4858,211.9,199.0,5.63,102.6,2025-04,7,0,2025,8,c: MJV,1.0
5227,楽園大山店,2025-04-07,マイジャグラーV,2660,6703,27,28,1524,248.3,239.4,5.73,121.9,2025-04,7,0,2025,0,c: MJV,0.8400000000000001
5228,楽園大山店,2025-04-07,マイジャグラーV,2661,5063,15,17,-285,337.5,297.8,5.53,158.2,2025-04,7,0,2025,1,c: MJV,0.33
5229,楽園大山店,2025-04-07,マイジャグラーV,2662,5101,15,17,-762,340.1,300.1,5.88,159.4,2025-04,7,0,2025,2,c: MJV,0.18
5230,楽園大山店,2025-04-07,マイジャグラーV,2663,6765,24,25,429,281.9,270.6,5.74,138.1,2025-04,7,0,2025,3,c: MJV,0.53
5231,楽園大山店,2025-04-07,マイジャグラーV,2665,3173,13,5,96,244.1,634.6,5.59,176.3,2025-04,7,0,2025,5,c: MJV,0.0
5232,楽園大山店,2025-04-07,マイジャグラーV,2666,3662,13,11,-95,281.7,332.9,5.84,152.6,2025-04,7,0,2025,6,c: MJV,0.0
5233,楽園大山店,2025-04-07,マイジャグラーV,2667,8266,34,28,1715,243.1,295.2,5.59,133.3,2025-04,7,0,2025,7,c: MJV,0.6
5234,楽園大山店,2025-04-07,マイジャグラーV,2668,1520,2,3,-1047,760.0,506.7,5.97,304.0,2025-04,7,0,2025,8,c: MJV,0.0
5235,楽園大山店,2025-04-07,ファンキージャグラー2,2670,5649,22,16,96,256.8,353.1,5.95,148.7,2025-04,7,0,2025,0,f: FJ2,0.11
5236,楽園大山店,2025-04-07,ファンキージャグラー2,2671,2955,9,9,-333,328.3,328.3,5.73,164.2,2025-04,7,0,2025,1,f: FJ2,0.0
5237,楽園大山店,2025-04-07,ファンキージャグラー2,2672,5173,16,15,-952,323.3,344.9,6.02,166.9,2025-04,7,0,2025,2,f: FJ2,0.06999999999999999
5238,楽園大山店,2025-04-07,ファンキージャグラー2,2673,5645,12,20,-2476,470.4,282.2,6.43,176.4,2025-04,7,0,2025,3,f: FJ2,0.02
5239,楽園大山店,2025-04-07,ファンキージャグラー2,2675,5408,25,16,1238,216.3,338.0,5.84,131.9,2025-04,7,0,2025,5,f: FJ2,0.33999999999999997
5240,楽園大山店,2025-04-07,ファンキージャグラー2,2676,2784,8,5,-857,348.0,556.8,5.87,214.2,2025-04,7,0,2025,6,f: FJ2,0.0
5241,楽園大山店,2025-04-07,ファンキージャグラー2,2677,784,2,0,-381,392.0,0.0,5.59,392.0,2025-04,7,0,2025,7,f: FJ2,0.0
5242,楽園大山店,2025-04-07,ファンキージャグラー2,2678,3751,16,8,-285,234.4,468.9,6.51,156.3,2025-04,7,0,2025,8,f: FJ2,0.0
5243,楽園大山店,2025-04-07,ファンキージャグラー2,2680,1911,7,4,-142,273.0,477.8,5.8,173.7,2025-04,7,0,2025,0,f: FJ2,0.0
5244,楽園大山店,2025-04-07,ファンキージャグラー2,2681,2629,8,5,-476,328.6,525.8,5.56,202.2,2025-04,7,0,2025,1,f: FJ2,0.0
5245,楽園大山店,2025-04-07,ゴーゴージャグラー3,2682,2859,12,4,-190,238.2,714.8,6.06,178.7,2025-04,7,0,2025,2,a: GJ3,0.0
5246,楽園大山店,2025-04-07,ゴーゴージャグラー3,2683,3225,15,6,238,215.0,537.5,6.11,153.6,2025-04,7,0,2025,3,a: GJ3,0.0
5247,楽園大山店,2025-04-07,ゴーゴージャグラー3,2685,2278,8,6,-571,284.8,379.7,6.76,162.7,2025-04,7,0,2025,5,a: GJ3,0.0
