,hall_name,date,model_name,unit_no,game,BB,RB,medals,BB_rate,RB_rate,Grape_rate,Total_rate,month,day,weekday,year,unit_last,area,5_more
4555,EXA FIRST,2025-04-01,アイムジャグラーEX-TP,1151,3578,6,14,-1735,596.3,255.6,6.3,178.9,2025-04,1,1,2025,1,u: アイムジャグラーEX-TP,0.0
4556,EXA FIRST,2025-04-01,アイムジャグラーEX-TP,1152,7608,33,33,2497,230.5,230.5,5.82,115.3,2025-04,1,1,2025,2,u: アイムジャグラーEX-TP,0.96
4557,EXA FIRST,2025-04-01,アイムジャグラーEX-TP,1153,3615,5,12,-2056,723.0,301.2,6.08,212.6,2025-04,1,1,2025,3,u: アイムジャグラーEX-TP,0.0
4558,EXA FIRST,2025-04-01,アイムジャグラーEX-TP,1154,6172,26,15,924,237.4,411.5,5.68,150.5,2025-04,1,1,2025,4,u: アイムジャグラーEX-TP,0.13
4559,EXA FIRST,2025-04-01,アイムジャグラーEX-TP,1155,4988,22,7,-179,226.7,712.6,6.3,172.0,2025-04,1,1,2025,5,u: アイムジャグラーEX-TP,0.0
4560,EXA FIRST,2025-03-31,マイジャグラーV,1001,7407,27,33,865,274.3,224.5,5.85,123.4,2025-03,31,0,2025,1,a: ゴーゴージャグラー3,0.8400000000000001
4561,EXA FIRST,2025-03-31,マイジャグラーV,1002,6947,32,26,2003,217.1,267.2,5.81,119.8,2025-03,31,0,2025,2,a: ゴーゴージャグラー3,0.74
4562,EXA FIRST,2025-03-31,マイジャグラーV,1003,3610,11,10,-503,328.2,361.0,5.66,171.9,2025-03,31,0,2025,3,a: ゴーゴージャグラー3,0.0
4563,EXA FIRST,2025-03-31,マイジャグラーV,1004,1052,3,1,-438,350.7,1052.0,5.89,263.0,2025-03,31,0,2025,4,a: ゴーゴージャグラー3,0.0
4564,EXA FIRST,2025-03-31,マイジャグラーV,1005,9461,44,40,3612,215.0,236.5,5.66,112.6,2025-03,31,0,2025,5,a: ゴーゴージャグラー3,0.97
4565,EXA FIRST,2025-03-31,マイジャグラーV,1006,1037,2,1,-621,518.5,1037.0,5.74,345.7,2025-03,31,0,2025,6,a: ゴーゴージャグラー3,0.0
4566,EXA FIRST,2025-03-31,マイジャグラーV,1007,3913,14,9,-462,279.5,434.8,5.91,170.1,2025-03,31,0,2025,7,a: ゴーゴージャグラー3,0.0
4567,EXA FIRST,2025-03-31,マイジャグラーV,1008,6506,24,21,124,271.1,309.8,5.81,144.6,2025-03,31,0,2025,8,a: ゴーゴージャグラー3,0.27999999999999997
4568,EXA FIRST,2025-03-31,マイジャグラーV,1009,6350,24,14,-253,264.6,453.6,5.74,167.1,2025-03,31,0,2025,9,a: ゴーゴージャグラー3,0.02
4569,EXA FIRST,2025-03-31,マイジャグラーV,1010,2981,5,9,-1429,596.2,331.2,5.8,212.9,2025-03,31,0,2025,0,a: ゴーゴージャグラー3,0.0
4570,EXA FIRST,2025-03-31,マイジャグラーV,1011,3832,7,11,-1853,547.4,348.4,5.91,212.9,2025-03,31,0,2025,1,b: ゴーゴージャグラー3,0.0
4571,EXA FIRST,2025-03-31,マイジャグラーV,1012,1611,4,1,-1088,402.8,1611.0,6.57,322.2,2025-03,31,0,2025,2,b: ゴーゴージャグラー3,0.0
4572,EXA FIRST,2025-03-31,マイジャグラーV,1013,1841,10,2,491,184.1,920.5,5.67,153.4,2025-03,31,0,2025,3,b: ゴーゴージャグラー3,0.0
4573,EXA FIRST,2025-03-31,マイジャグラーV,1014,1926,4,3,-1041,481.5,642.0,5.88,275.1,2025-03,31,0,2025,4,b: ゴーゴージャグラー3,0.0
4574,EXA FIRST,2025-03-31,マイジャグラーV,1015,2691,6,6,-956,448.5,448.5,5.53,224.2,2025-03,31,0,2025,5,b: ゴーゴージャグラー3,0.0
4575,EXA FIRST,2025-03-31,マイジャグラーV,1016,2246,9,5,-103,249.6,449.2,6.01,160.4,2025-03,31,0,2025,6,b: ゴーゴージャグラー3,0.0
4576,EXA FIRST,2025-03-31,マイジャグラーV,1017,6983,25,23,50,279.3,303.6,5.78,145.5,2025-03,31,0,2025,7,b: ゴーゴージャグラー3,0.29
4577,EXA FIRST,2025-03-31,マイジャグラーV,1018,751,2,1,-274,375.5,751.0,5.64,250.3,2025-03,31,0,2025,8,b: ゴーゴージャグラー3,0.0
4578,EXA FIRST,2025-03-31,マイジャグラーV,1019,4206,20,11,912,210.3,382.4,5.81,135.7,2025-03,31,0,2025,9,b: ゴーゴージャグラー3,0.0
4579,EXA FIRST,2025-03-31,マイジャグラーV,1020,2984,9,4,-994,331.6,746.0,5.86,229.5,2025-03,31,0,2025,0,b: ゴーゴージャグラー3,0.0
4580,EXA FIRST,2025-03-31,マイジャグラーV,1021,4091,16,10,-232,255.7,409.1,6.05,157.3,2025-03,31,0,2025,1,c: マイジャグラーV,0.0
4581,EXA FIRST,2025-03-31,マイジャグラーV,1022,1526,3,3,-662,508.7,508.7,5.5,254.3,2025-03,31,0,2025,2,c: マイジャグラーV,0.0
4582,EXA FIRST,2025-03-31,マイジャグラーV,1023,2807,7,4,-1253,401.0,701.8,5.85,255.2,2025-03,31,0,2025,3,c: マイジャグラーV,0.0
4583,EXA FIRST,2025-03-31,マイジャグラーV,1024,5596,19,17,18,294.5,329.2,5.52,155.4,2025-03,31,0,2025,4,c: マイジャグラーV,0.26
4584,EXA FIRST,2025-03-31,マイジャグラーV,1025,6759,26,17,315,260.0,397.6,5.58,157.2,2025-03,31,0,2025,5,c: マイジャグラーV,0.09
4585,EXA FIRST,2025-03-31,マイジャグラーV,1026,3879,13,7,-756,298.4,554.1,5.81,194.0,2025-03,31,0,2025,6,c: マイジャグラーV,0.0
4586,EXA FIRST,2025-03-31,マイジャグラーV,1027,2135,8,3,-468,266.9,711.7,6.17,194.1,2025-03,31,0,2025,7,d: マイジャグラーV,0.0
4587,EXA FIRST,2025-03-31,マイジャグラーV,1028,7855,32,23,785,245.5,341.5,5.74,142.8,2025-03,31,0,2025,8,d: マイジャグラーV,0.22
4588,EXA FIRST,2025-03-31,マイジャグラーV,1029,5646,27,15,1029,209.1,376.4,6.01,134.4,2025-03,31,0,2025,9,d: マイジャグラーV,0.16999999999999998
4589,EXA FIRST,2025-03-31,マイジャグラーV,1030,680,0,2,-691,0.0,340.0,6.4,340.0,2025-03,31,0,2025,0,d: マイジャグラーV,0.0
4590,EXA FIRST,2025-03-31,マイジャグラーV,1031,8719,37,22,679,235.6,396.3,5.84,147.8,2025-03,31,0,2025,1,d: マイジャグラーV,0.06
4591,EXA FIRST,2025-03-31,マイジャグラーV,1032,6156,26,15,206,236.8,410.4,5.98,150.1,2025-03,31,0,2025,2,d: マイジャグラーV,0.05
4592,EXA FIRST,2025-03-31,マイジャグラーV,1033,2105,5,4,-721,421.0,526.2,5.5,233.9,2025-03,31,0,2025,3,e: マイジャグラーV,0.0
4593,EXA FIRST,2025-03-31,マイジャグラーV,1034,6682,31,15,618,215.5,445.5,6.08,145.3,2025-03,31,0,2025,4,e: マイジャグラーV,0.03
4594,EXA FIRST,2025-03-31,マイジャグラーV,1035,3633,15,10,50,242.2,363.3,6.1,145.3,2025-03,31,0,2025,5,e: マイジャグラーV,0.0
4595,EXA FIRST,2025-03-31,マイジャグラーV,1036,3187,10,10,-221,318.7,318.7,5.6,159.4,2025-03,31,0,2025,6,e: マイジャグラーV,0.0
4596,EXA FIRST,2025-03-31,マイジャグラーV,1037,1737,8,3,185,217.1,579.0,5.77,157.9,2025-03,31,0,2025,7,e: マイジャグラーV,0.0
4597,EXA FIRST,2025-03-31,マイジャグラーV,1038,926,1,2,-644,926.0,463.0,5.77,308.7,2025-03,31,0,2025,8,e: マイジャグラーV,0.0
4598,EXA FIRST,2025-03-31,マイジャグラーV,1039,6678,31,25,2038,215.4,267.1,5.78,119.2,2025-03,31,0,2025,9,e: マイジャグラーV,0.75
4599,EXA FIRST,2025-03-31,マイジャグラーV,1040,3373,12,11,-74,281.1,306.6,5.87,146.7,2025-03,31,0,2025,0,e: マイジャグラーV,0.0
4600,EXA FIRST,2025-03-31,マイジャグラーV,1041,7357,41,35,4426,179.4,210.2,5.87,96.8,2025-03,31,0,2025,1,e: マイジャグラーV,0.99
4601,EXA FIRST,2025-03-31,マイジャグラーV,1042,8754,33,38,1347,265.3,230.4,5.78,123.3,2025-03,31,0,2025,2,f: マイジャグラーV,0.88
4602,EXA FIRST,2025-03-31,マイジャグラーV,1043,462,1,1,-309,462.0,462.0,6.93,231.0,2025-03,31,0,2025,3,f: マイジャグラーV,0.0
4603,EXA FIRST,2025-03-31,マイジャグラーV,1044,5284,17,20,-321,310.8,264.2,5.9,142.8,2025-03,31,0,2025,4,f: マイジャグラーV,0.41000000000000003
4604,EXA FIRST,2025-03-31,マイジャグラーV,1045,2739,11,7,285,249.0,391.3,5.53,152.2,2025-03,31,0,2025,5,f: マイジャグラーV,0.0
4605,EXA FIRST,2025-03-31,マイジャグラーV,1046,3723,11,9,-938,338.5,413.7,5.89,186.2,2025-03,31,0,2025,6,f: マイジャグラーV,0.0
4606,EXA FIRST,2025-03-31,マイジャグラーV,1047,2393,7,11,21,341.9,217.5,5.64,132.9,2025-03,31,0,2025,7,f: マイジャグラーV,0.0
4607,EXA FIRST,2025-03-31,マイジャグラーV,1048,3970,11,11,-1041,360.9,360.9,5.89,180.5,2025-03,31,0,2025,8,f: マイジャグラーV,0.0
4608,EXA FIRST,2025-03-31,マイジャグラーV,1049,3245,11,6,-582,295.0,540.8,5.8,190.9,2025-03,31,0,2025,9,f: マイジャグラーV,0.0
4609,EXA FIRST,2025-03-31,マイジャグラーV,1050,5215,21,12,241,248.3,434.6,5.67,158.0,2025-03,31,0,2025,0,f: マイジャグラーV,0.08
4610,EXA FIRST,2025-03-31,ファンキージャグラー2,1051,1181,2,2,-891,590.5,590.5,6.53,295.2,2025-03,31,0,2025,1,g: ファンキージャグラー2,0.0
4611,EXA FIRST,2025-03-31,ファンキージャグラー2,1052,1128,4,3,-132,282.0,376.0,6.03,161.1,2025-03,31,0,2025,2,g: ファンキージャグラー2,0.0
4612,EXA FIRST,2025-03-31,ファンキージャグラー2,1053,6145,36,24,3706,170.7,256.0,5.82,102.4,2025-03,31,0,2025,3,g: ファンキージャグラー2,0.9199999999999999
4613,EXA FIRST,2025-03-31,ファンキージャグラー2,1054,1429,3,2,-715,476.3,714.5,5.67,285.8,2025-03,31,0,2025,4,g: ファンキージャグラー2,0.0
4614,EXA FIRST,2025-03-31,ファンキージャグラー2,1055,3559,23,7,2021,154.7,508.4,5.8,118.6,2025-03,31,0,2025,5,g: ファンキージャグラー2,0.0
4615,EXA FIRST,2025-03-31,ファンキージャグラー2,1056,1093,3,2,-379,364.3,546.5,5.85,218.6,2025-03,31,0,2025,6,h: ファンキージャグラー2,0.0
4616,EXA FIRST,2025-03-31,ファンキージャグラー2,1057,1461,3,1,-679,487.0,1461.0,5.25,365.2,2025-03,31,0,2025,7,h: ファンキージャグラー2,0.0
4617,EXA FIRST,2025-03-31,ファンキージャグラー2,1058,1753,7,3,-85,250.4,584.3,5.8,175.3,2025-03,31,0,2025,8,h: ファンキージャグラー2,0.0
4618,EXA FIRST,2025-03-31,ファンキージャグラー2,1059,6849,24,21,-244,285.4,326.1,5.8,152.2,2025-03,31,0,2025,9,h: ファンキージャグラー2,0.22
4619,EXA FIRST,2025-03-31,ファンキージャグラー2,1060,528,0,1,-479,0.0,528.0,5.49,528.0,2025-03,31,0,2025,0,h: ファンキージャグラー2,0.0
4620,EXA FIRST,2025-03-31,ミスタージャグラー,1061,2559,6,9,-774,426.5,284.3,0.0,170.6,2025-03,31,0,2025,1,i: ファンキージャグラー2,0.0
4621,EXA FIRST,2025-03-31,ミスタージャグラー,1062,2838,12,9,321,236.5,315.3,0.0,135.1,2025-03,31,0,2025,2,i: ファンキージャグラー2,0.0
4622,EXA FIRST,2025-03-31,ミスタージャグラー,1063,3733,13,12,-321,287.2,311.1,0.0,149.3,2025-03,31,0,2025,3,i: ファンキージャグラー2,0.0
4623,EXA FIRST,2025-03-31,ミスタージャグラー,1064,4836,18,15,-426,268.7,322.4,0.0,146.5,2025-03,31,0,2025,4,i: ファンキージャグラー2,0.0
4624,EXA FIRST,2025-03-31,ミスタージャグラー,1065,1287,4,3,-556,321.8,429.0,0.0,183.9,2025-03,31,0,2025,5,j: ファンキージャグラー2,0.0
4625,EXA FIRST,2025-03-31,ミスタージャグラー,1066,4638,19,14,291,244.1,331.3,0.0,140.5,2025-03,31,0,2025,6,j: ファンキージャグラー2,0.0
4626,EXA FIRST,2025-03-31,ミスタージャグラー,1067,3696,13,10,-403,284.3,369.6,0.0,160.7,2025-03,31,0,2025,7,j: ファンキージャグラー2,0.0
4627,EXA FIRST,2025-03-31,マイジャグラーV,1069,3514,15,6,32,234.3,585.7,5.83,167.3,2025-03,31,0,2025,9,k: マイジャグラーV,0.0
4628,EXA FIRST,2025-03-31,マイジャグラーV,1070,2042,4,5,-879,510.5,408.4,5.66,226.9,2025-03,31,0,2025,0,k: マイジャグラーV,0.0
4629,EXA FIRST,2025-03-31,マイジャグラーV,1071,6521,28,24,1629,232.9,271.7,5.64,125.4,2025-03,31,0,2025,1,k: マイジャグラーV,0.73
4630,EXA FIRST,2025-03-31,マイジャグラーV,1072,8073,29,27,453,278.4,299.0,5.61,144.2,2025-03,31,0,2025,2,k: マイジャグラーV,0.42000000000000004
4631,EXA FIRST,2025-03-31,マイジャグラーV,1073,1240,3,1,-609,413.3,1240.0,5.71,310.0,2025-03,31,0,2025,3,k: マイジャグラーV,0.0
4632,EXA FIRST,2025-03-31,マイジャグラーV,1074,2845,12,3,-121,237.1,948.3,5.74,189.7,2025-03,31,0,2025,4,k: マイジャグラーV,0.0
4633,EXA FIRST,2025-03-31,マイジャグラーV,1075,3333,9,6,-1300,370.3,555.5,5.97,222.2,2025-03,31,0,2025,5,k: マイジャグラーV,0.0
4634,EXA FIRST,2025-03-31,マイジャグラーV,1076,4609,23,11,1182,200.4,419.0,5.79,135.6,2025-03,31,0,2025,6,k: マイジャグラーV,0.0
4635,EXA FIRST,2025-03-31,マイジャグラーV,1077,3133,9,9,-862,348.1,348.1,6.1,174.1,2025-03,31,0,2025,7,k: マイジャグラーV,0.0
4636,EXA FIRST,2025-03-31,マイジャグラーV,1078,5000,21,13,335,238.1,384.6,5.88,147.1,2025-03,31,0,2025,8,k: マイジャグラーV,0.12
4637,EXA FIRST,2025-03-31,マイジャグラーV,1079,8105,38,23,1571,213.3,352.4,5.93,132.9,2025-03,31,0,2025,9,k: マイジャグラーV,0.25
4638,EXA FIRST,2025-03-31,マイジャグラーV,1080,1195,2,3,-544,597.5,398.3,5.51,239.0,2025-03,31,0,2025,0,k: マイジャグラーV,0.0
4639,EXA FIRST,2025-03-31,マイジャグラーV,1081,2319,5,5,-679,463.8,463.8,5.22,231.9,2025-03,31,0,2025,1,k: マイジャグラーV,0.0
4640,EXA FIRST,2025-03-31,マイジャグラーV,1082,5866,33,16,2250,177.8,366.6,6.04,119.7,2025-03,31,0,2025,2,k: マイジャグラーV,0.35
4641,EXA FIRST,2025-03-31,マイジャグラーV,1083,1090,4,3,-68,272.5,363.3,5.95,155.7,2025-03,31,0,2025,3,k: マイジャグラーV,0.0
4642,EXA FIRST,2025-03-31,マイジャグラーV,1084,6795,28,18,1147,242.7,377.5,5.42,147.7,2025-03,31,0,2025,4,k: マイジャグラーV,0.25
4643,EXA FIRST,2025-03-31,マイジャグラーV,1085,2857,12,6,-226,238.1,476.2,6.34,158.7,2025-03,31,0,2025,5,l: マイジャグラーV,0.0
4644,EXA FIRST,2025-03-31,マイジャグラーV,1086,8219,27,35,-9,304.4,234.8,5.91,132.6,2025-03,31,0,2025,6,l: マイジャグラーV,0.69
4645,EXA FIRST,2025-03-31,マイジャグラーV,1087,5403,17,18,-41,317.8,300.2,5.45,154.4,2025-03,31,0,2025,7,l: マイジャグラーV,0.39
4646,EXA FIRST,2025-03-31,マイジャグラーV,1088,6916,20,29,-124,345.8,238.5,5.57,141.1,2025-03,31,0,2025,8,l: マイジャグラーV,0.73
4647,EXA FIRST,2025-03-31,マイジャグラーV,1089,1921,4,5,-626,480.2,384.2,5.42,213.4,2025-03,31,0,2025,9,l: マイジャグラーV,0.0
4648,EXA FIRST,2025-03-31,マイジャグラーV,1090,1837,10,5,479,183.7,367.4,6.42,122.5,2025-03,31,0,2025,0,l: マイジャグラーV,0.0
4649,EXA FIRST,2025-03-31,マイジャグラーV,1091,7695,35,21,1582,219.9,366.4,5.7,137.4,2025-03,31,0,2025,1,l: マイジャグラーV,0.25
4650,EXA FIRST,2025-03-31,マイジャグラーV,1092,1825,7,2,-238,260.7,912.5,5.74,202.8,2025-03,31,0,2025,2,l: マイジャグラーV,0.0
4651,EXA FIRST,2025-03-31,マイジャグラーV,1093,3117,9,10,-735,346.3,311.7,6.09,164.1,2025-03,31,0,2025,3,m: マイジャグラーV,0.0
4652,EXA FIRST,2025-03-31,マイジャグラーV,1094,1106,2,2,-603,553.0,553.0,5.73,276.5,2025-03,31,0,2025,4,m: マイジャグラーV,0.0
4653,EXA FIRST,2025-03-31,マイジャグラーV,1095,5528,18,15,-503,307.1,368.5,5.64,167.5,2025-03,31,0,2025,5,m: マイジャグラーV,0.09
4654,EXA FIRST,2025-03-31,マイジャグラーV,1096,5414,24,14,582,225.6,386.7,5.94,142.5,2025-03,31,0,2025,6,m: マイジャグラーV,0.12
4655,EXA FIRST,2025-03-31,マイジャグラーV,1097,3504,22,10,2091,159.3,350.4,5.84,109.5,2025-03,31,0,2025,7,m: マイジャグラーV,0.0
4656,EXA FIRST,2025-03-31,マイジャグラーV,1098,712,1,0,-656,712.0,0.0,6.2,712.0,2025-03,31,0,2025,8,m: マイジャグラーV,0.0
4657,EXA FIRST,2025-03-31,マイジャグラーV,1099,4404,21,4,126,209.7,1101.0,5.93,176.2,2025-03,31,0,2025,9,m: マイジャグラーV,0.0
4658,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1100,364,1,0,-226,364.0,0.0,6.28,364.0,2025-03,31,0,2025,0,n: アイムジャグラーEX-TP,0.0
4659,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1101,7694,26,22,-1124,295.9,349.7,6.03,160.3,2025-03,31,0,2025,1,n: アイムジャグラーEX-TP,0.04
4660,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1102,3612,19,9,665,190.1,401.3,6.44,129.0,2025-03,31,0,2025,2,n: アイムジャグラーEX-TP,0.0
4661,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1103,2226,8,6,-268,278.2,371.0,6.08,159.0,2025-03,31,0,2025,3,n: アイムジャグラーEX-TP,0.0
4662,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1104,1354,5,3,-262,270.8,451.3,6.32,169.2,2025-03,31,0,2025,4,n: アイムジャグラーEX-TP,0.0
4663,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1105,3261,9,7,-1029,362.3,465.9,5.83,203.8,2025-03,31,0,2025,5,n: アイムジャグラーEX-TP,0.0
4664,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1106,1450,4,4,-391,362.5,362.5,5.88,181.2,2025-03,31,0,2025,6,n: アイムジャグラーEX-TP,0.0
4665,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1107,983,4,1,-85,245.8,983.0,5.73,196.6,2025-03,31,0,2025,7,o: ミスタージャグラー,0.0
4666,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1108,3542,12,11,-644,295.2,322.0,6.32,154.0,2025-03,31,0,2025,8,o: ミスタージャグラー,0.0
4667,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1109,4216,9,16,-1229,468.4,263.5,5.76,168.6,2025-03,31,0,2025,9,o: ミスタージャグラー,0.0
4668,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1110,1555,5,6,-291,311.0,259.2,6.51,141.4,2025-03,31,0,2025,0,o: ミスタージャグラー,0.0
4669,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1111,6084,22,20,-744,276.5,304.2,6.38,144.9,2025-03,31,0,2025,1,o: ミスタージャグラー,0.04
4670,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1112,3701,15,8,-232,246.7,462.6,6.08,160.9,2025-03,31,0,2025,2,o: ミスタージャグラー,0.0
4671,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1113,1319,3,5,-450,439.7,263.8,6.12,164.9,2025-03,31,0,2025,3,o: ミスタージャグラー,0.0
4672,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1115,2493,9,6,-432,277.0,415.5,0.0,166.2,2025-03,31,0,2025,5,p: ウルトラミラクルジャグラー,0.0
4673,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1116,1251,1,6,-703,1251.0,208.5,0.0,178.7,2025-03,31,0,2025,6,p: ウルトラミラクルジャグラー,0.0
4674,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1117,3581,18,10,1065,198.9,358.1,0.0,127.9,2025-03,31,0,2025,7,p: ウルトラミラクルジャグラー,0.0
4675,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1118,3704,15,8,132,246.9,463.0,0.0,161.0,2025-03,31,0,2025,8,p: ウルトラミラクルジャグラー,0.0
4676,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1119,1873,9,3,191,208.1,624.3,0.0,156.1,2025-03,31,0,2025,9,p: ウルトラミラクルジャグラー,0.0
4677,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1120,1002,2,2,-674,501.0,501.0,0.0,250.5,2025-03,31,0,2025,0,p: ウルトラミラクルジャグラー,0.0
4678,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1121,1561,3,3,-638,520.3,520.3,0.0,260.2,2025-03,31,0,2025,1,p: ウルトラミラクルジャグラー,0.0
4679,EXA FIRST,2025-03-31,ウルトラミラクルジャグラー,1122,1308,4,2,-379,327.0,654.0,0.0,218.0,2025-03,31,0,2025,2,p: ウルトラミラクルジャグラー,0.0
4680,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1123,2418,12,5,347,201.5,483.6,6.09,142.2,2025-03,31,0,2025,3,q: アイムジャグラーEX-TP,0.0
4681,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1124,3807,16,13,491,237.9,292.8,5.92,131.3,2025-03,31,0,2025,4,q: アイムジャグラーEX-TP,0.0
4682,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1125,5267,24,25,1147,219.5,210.7,6.51,107.5,2025-03,31,0,2025,5,q: アイムジャグラーEX-TP,0.49
4683,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1126,6354,26,20,321,244.4,317.7,6.04,138.1,2025-03,31,0,2025,6,q: アイムジャグラーEX-TP,0.16999999999999998
4684,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1127,297,0,1,-291,0.0,297.0,6.39,297.0,2025-03,31,0,2025,7,q: アイムジャグラーEX-TP,0.0
4685,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1128,2348,9,7,-268,260.9,335.4,6.46,146.8,2025-03,31,0,2025,8,q: アイムジャグラーEX-TP,0.0
4686,EXA FIRST,2025-03-31,ゴーゴージャグラー3,1129,3254,10,8,-1006,325.4,406.8,6.28,180.8,2025-03,31,0,2025,9,q: アイムジャグラーEX-TP,0.0
4687,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1130,4544,13,11,-897,349.5,413.1,5.71,189.3,2025-03,31,0,2025,0,r: アイムジャグラーEX-TP,0.0
4688,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1131,944,1,3,-603,944.0,314.7,5.97,236.0,2025-03,31,0,2025,1,r: アイムジャグラーEX-TP,0.0
4689,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1132,2026,7,3,-203,289.4,675.3,5.56,202.6,2025-03,31,0,2025,2,r: アイムジャグラーEX-TP,0.0
4690,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1133,2132,6,7,-426,355.3,304.6,6.02,164.0,2025-03,31,0,2025,3,r: アイムジャグラーEX-TP,0.0
4691,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1134,2842,14,6,656,203.0,473.7,5.97,142.1,2025-03,31,0,2025,4,r: アイムジャグラーEX-TP,0.0
4692,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1135,976,2,1,-574,488.0,976.0,5.93,325.3,2025-03,31,0,2025,5,r: アイムジャグラーEX-TP,0.0
4693,EXA FIRST,2025-03-31,アイムジャグラーEX-TP,1136,6135,24,21,876,255.6,292.1,5.79,136.3,2025-03,31,0,2025,6,r: アイムジャグラーEX-TP,0.55
4694,EXA FIRST,2025-03-31,ジャグラーガールズ,1137,1113,0,4,-1041,0.0,278.2,0.0,278.2,2025-03,31,0,2025,7,s: ハッピージャグラーVIII,0.0
4695,EXA FIRST,2025-03-31,ジャグラーガールズ,1138,1509,6,7,103,251.5,215.6,0.0,116.1,2025-03,31,0,2025,8,s: ハッピージャグラーVIII,0.0
4696,EXA FIRST,2025-03-31,ジャグラーガールズ,1139,987,3,3,-285,329.0,329.0,0.0,164.5,2025-03,31,0,2025,9,s: ハッピージャグラーVIII,0.0
4697,EXA FIRST,2025-03-31,ジャグラーガールズ,1140,5729,13,24,-1006,440.7,238.7,0.0,154.8,2025-03,31,0,2025,0,s: ハッピージャグラーVIII,0.0
