model_name,unit_no,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Total
ゴーゴージャグラー3,1138,-1742.0,-2198.0,1038.0,-853.0,6247.0,283.0,11.0,-533.0,512.0,3492.0,-2115.0,-1480.0,-3039.0,394.0,1729.0,-1595.0,-1524.0,-1744.0,4289.0,-3.0,-130.0,3085.0,58.0,-1409.0,-448.0,-3044.0,-768.0,2516.0,-1114.0,271.0,-2438.0,-2252
ゴーゴージャグラー3,1139,2227.0,-2915.0,-2389.0,3136.0,3599.0,-2350.0,-2750.0,2890.0,-2527.0,1518.0,1300.0,-406.0,308.0,-1204.0,-3167.0,-1897.0,365.0,1909.0,1236.0,-474.0,2648.0,-511.0,-891.0,-107.0,5320.0,-4417.0,-2533.0,-611.0,-1574.0,-1589.0,2774.0,-3082
ゴーゴージャグラー3,1140,56.0,1435.0,1473.0,-2160.0,5939.0,2590.0,3926.0,1097.0,-2415.0,-259.0,3380.0,3361.0,-711.0,-1439.0,-832.0,3256.0,797.0,-1400.0,-1682.0,2124.0,782.0,-1307.0,2418.0,274.0,103.0,3848.0,-1682.0,1801.0,-346.0,-1215.0,2485.0,25697
ゴーゴージャグラー3,1141,1504.0,-216.0,-2939.0,268.0,8347.0,-1915.0,-3800.0,1905.0,671.0,228.0,-1105.0,409.0,-209.0,-1986.0,803.0,-2876.0,2309.0,-1991.0,744.0,806.0,3062.0,1457.0,4762.0,-776.0,4080.0,-60.0,1385.0,359.0,-1206.0,-2463.0,3015.0,14572
ゴーゴージャグラー3,1142,-2081.0,1032.0,1543.0,-417.0,6498.0,1011.0,-3511.0,607.0,3074.0,-2824.0,3554.0,-867.0,-1571.0,76.0,106.0,-391.0,1514.0,1371.0,-1531.0,-44.0,-582.0,-112.0,-2396.0,4162.0,186.0,1364.0,1032.0,412.0,-494.0,661.0,1326.0,12708
ゴーゴージャグラー3,1143,-635.0,2264.0,-2651.0,-1000.0,1083.0,556.0,-1918.0,-3706.0,-1315.0,3318.0,-2399.0,-3309.0,-1753.0,-3334.0,-737.0,550.0,-886.0,-2499.0,-4381.0,-1277.0,1059.0,525.0,-3921.0,2564.0,294.0,2773.0,1409.0,1308.0,-1521.0,-430.0,-2268.0,-22237
ゴーゴージャグラー3,1145,,,,,1347.0,285.0,147.0,-844.0,185.0,653.0,2797.0,-644.0,-821.0,615.0,-1065.0,-1088.0,-338.0,-650.0,-921.0,-1006.0,-1171.0,-268.0,3132.0,-538.0,1297.0,44.0,971.0,-356.0,-350.0,297.0,,1710
ゴーゴージャグラー3,1146,,,,,-618.0,76.0,1065.0,676.0,262.0,-721.0,-809.0,1512.0,44.0,265.0,-226.0,-1100.0,2568.0,147.0,-685.0,-85.0,1147.0,215.0,-656.0,303.0,3000.0,385.0,876.0,-744.0,688.0,-344.0,,7241
ゴーゴージャグラー3,1147,,,,,1229.0,-791.0,-444.0,-185.0,-350.0,-76.0,2603.0,-332.0,641.0,-391.0,-935.0,1418.0,-3.0,-209.0,-250.0,-62.0,-291.0,156.0,-582.0,297.0,-956.0,79.0,-156.0,-138.0,597.0,891.0,,1760
ゴーゴージャグラー3,1148,,,,,1950.0,2021.0,-403.0,126.0,-226.0,397.0,782.0,-138.0,3965.0,274.0,3776.0,-468.0,418.0,-368.0,-256.0,1841.0,-1712.0,-362.0,-432.0,-115.0,-644.0,-1253.0,1971.0,-426.0,-215.0,-303.0,,10200
ゴーゴージャグラー3,1149,,,,,297.0,-638.0,-876.0,-203.0,594.0,-653.0,-6.0,1500.0,-250.0,1076.0,132.0,-874.0,-1241.0,-185.0,468.0,3.0,2056.0,-568.0,2056.0,-368.0,-1053.0,-2285.0,-150.0,-926.0,171.0,-450.0,,-2373
ゴーゴージャグラー3,1150,,,,,1394.0,-1029.0,-124.0,1218.0,56.0,100.0,-803.0,-32.0,-321.0,-632.0,665.0,1818.0,-32.0,1653.0,-1100.0,-221.0,1076.0,-432.0,-632.0,-532.0,-532.0,-38.0,-888.0,1088.0,1500.0,-468.0,,2752
Total,,6796.0,36290.0,-25790.0,-2114.0,78669.0,-12056.0,-13741.0,2958.0,20399.0,7487.0,35306.0,-28448.0,-42733.0,-7730.0,53767.0,-5066.0,21607.0,-11356.0,-12654.0,6475.0,-19177.0,-1328.0,-16353.0,-13299.0,7206.0,50699.0,3397.0,-13801.0,-8686.0,-12501.0,19805.0,104028
